index,year,month,page,content,html_tag
6575,1989,jan,1,Continued on page 2,p
6576,1989,jan,1,,p
6577,1989,jan,1, ,p
6578,1989,jan,1,GOD EXPOSES THEIR DISBELIEF:,h3
6579,1989,jan,1,(MOHAMEDAN SOCIETY OF NORTH  AMERICA),h3
6580,1989,jan,1,"""LAA ELAAHA  ELLA ALLAH.""",strong
6581,1989,jan,1," ",strong
6582,1989,jan,1,,strong
6583,1989,jan,1,"LAA  ELAAHA  ELLA   ALLAH, MUHAMMAD RASOOL ALLAH.""",strong
6584,1989,jan,1," ",strong
6585,1989,jan,2,"January 1989: Page 1, 
              2, 3, 4",p
6586,1989,jan,2,"Submitters 
              Perspective",p
6587,1989,jan,2,Page 2,p
6588,1989,jan,2,"As a leader of ISNA, and shaper of its policies and  doctrines, Tariq Quraishi has insulted God and His prophet Muhammad in the  December issue of SATANIC HORIZONS.",p
6589,1989,jan,2,Quraishi declared on Page 46 that the job of God's  courier (messenger of God) is a lowly job; not good enough for Muhammad.,p
6590,1989,jan,2,"Either Quraishi is so utterly ignorant of the  Quran, or so utterly blinded by his idolization of Muhammad, that he could not  recall God's repeated assertions throughout the Quran that ""The sole  duty of the messenger is to deliver the message"" (3:20,  5:99, 13:40, 16:35, 16:82, 24:54,",p
6591,1989,jan,2,"29:18, 36:17, 42:48, 64:12). Here it  is in Arabic for the world to see and to discover  Quraishi's blasphemy:",p
6592,1989,jan,2,,p
6593,1989,jan,2,"According to Mr. Quraishi, if God chose  him, Quraishi, to be His courier, he would probably say something like this:  ""No thanks; this is too lowly for me. Just a courier?!!""",p
6594,1989,jan,2,"Even the title of his article is blasphemous:  ""SUNNA, THE CHILD OF THE QURAN."" Not so ",p
6595,1989,jan,2,"strangely, it sure sounds  like the Christian blasphemy: ""Jesus, the child of God.""",p
6596,1989,jan,2,"Another  gross blasphemy is found on Page 48 of Quraishi's article. Despite God's  assertions throughout the Quran that it is ""Complete, perfect, and FULLY  DETAILED,"" Quraishi again challenges God, and declares that this is not  true!!! Please look up verse 6:114 in any translation, then reflect on  Quraishi's blasphemy on Page 48: Quraishi says, ""The Quran is silent on  the methodology."" Obviously, he is not aware that the Quran teaches us  that the detailed methodology was delivered through Abraham, the original  messenger of Islam (see 21:73 and 22:78)",p
6597,1989,jan,2,"Al-Hamdu Lillah, God has brought out the truth, and  demonstrated in a most profound manner that today's ""Muslims"" have  deviated totally from the Islam preached by Muhammad.",p
6598,1989,jan,2,"The latest  issue of ISNA's SATANIC HORIZONS is replete with blasphemies against God,  Muhammad, and the Quran. The front page and this page of M.P. are just a few  examples of ISNA's idolatry and open war against God and His messenger.",p
6599,1989,jan,2,"On pages  59-61 of ISNA's Horizons, we read an",p
6600,1989,jan,2,"article in praise of 'Aisha. On Page 61,  they say, Muslims owe 'Aisha a great debt."" Presumably, because many  Hadiths are attributed to her, as written by Bukhary more than 200 years after  her death.",p
6601,1989,jan,2,"That they love  'Aisha so much, even though they never met her, is fine. But the gross  blasphemy was committed in that article against the Quran. On the front page of  that article, ISNA placed a beautiful frame with a beautiful calligraphic  rendering of the ",p
6602,1989,jan,2,"words: ""God then accepted her a gracious  acceptance,"" from Sura 3, Verse 37. This verse happens to refer to Mary.",p
6603,1989,jan,2,"This criticism of ISNA is written in the  hopes that the sincere Muslims out there may discover the proven truth that  Satan has succeeded in duping millions of us into disobeying God and His  messenger. “Those who disobey God and His messenger have incurred Hell, wherein  they abide forever” (72:23). May God guide us all.",p
6604,1989,jan,2,INSULTS GOD AND MUHAMMAD,u
6605,1989,jan,2,"""The sole  duty of the messenger is to deliver the message""",strong
6606,1989,jan,2,FLAGRANT ABUSE OF,strong
6607,1989,jan,2,THE QURAN BY ISNA,strong
6608,1989,jan,2,"This criticism of ISNA is written in the  hopes that the sincere Muslims out there may discover the proven truth that  Satan has succeeded in duping millions of us into disobeying God and His  messenger. “Those who disobey God and His messenger have incurred Hell, wherein  they abide forever” (72:23). May God guide us all.",strong
6609,1989,jan,3,"January 1989: Page 1, 
              2, 3, 4",p
6610,1989,jan,3,"Submitters 
              Perspective",p
6611,1989,jan,3,Page 3,p
6612,1989,jan,3,Reprinted  from: Quran: The Final Testament [Authorized English Version] with the Arabic  text. Translated from the original by Rashad Khalifa.,p
6613,1989,jan,3,It all began a few billion years ago when an angel  named Satan developed supercilious thoughts that he could be a god besides God.,p
6614,1989,jan,3,"This challenge to God's absolute authority was not  only blasphemous; it was simply impossible. The truth is that only God possesses  the power to be a god. Satan simply did not possess the necessary power or  qualifications to take care of a dominion, as a god, and run it efficiently  without chaos, disease, misery, and accidents.",p
6615,1989,jan,3,"While Satan was the initiator of this horrendous blasphemy,  billions of creatures, not realizing that there was much more to godhood than  they can ever imagine, agreed with Satan. They decided that Satan's God-given  powers qualify him to be a god in his own right. Thus, the heavenly society  became divided (38:69). The rebels' unjustifiable challenge to God's absolute  authority had to be met and resolved in the most efficient manner.",p
6616,1989,jan,3,"If you claim that you can fly a plane, the best way to  test your claim is to give you a plane, and ask you to fly it. This is  precisely what God decided to do in order to expose Satan's incompetence as a   ",p
6617,1989,jan,3,"god. As for those who agreed with Satan, they were given a chance to reconsider  their ideas and accept God's absolute authority, or go through a test where  they witness Satan's attempt to demonstrate his abilities (33:72). About 150  billion creatures chose to participate in Satan's demonstration; they  maintained that Satan could be a god besides God.",p
6618,1989,jan,3,This monumental heavenly dispute led to the  classification of God's creatures into three categories:,p
6619,1989,jan,3,"1. Angels: Creatures who never challenged  God's absolute authority; they knew that God alone possessed the power to be a  god.
              2.  Jinns: Creatures who made up their minds that Satan was definitely capable of  being a god.
            3.  Humans: Creatures who remained neutral; they did not make a firm stand with  God. These creatures' blasphemous crime was that they were not sure whether God  alone possessed all power or not.",p
6620,1989,jan,3,"It is  only common sense that members of God's kingdom must firmly believe, better yet  know, that ",p
6621,1989,jan,3,God alone can be a god.,p
6622,1989,jan,3,"When God informed the angels that He was going to give  Satan a chance to demonstrate his claims, and the creatures who agreed with him  a chance to be redeemed, the angels objected: ""Will you place on earth  those who would commit evil and shed blood?”(2:30) In other words, they  suggested that God should dismiss us from His Kingdom, i.e., send us to Hell.  God, however, is the Most Gracious, Most Merciful. He willed that we get a  second chance to denounce our blaspheny, and redeem ourselves by deciding that  God ALONE possessed all power.",p
6623,1989,jan,3,"In order  to carry out the projected test, God ""created death;"" He put all the  guilty creatures to death (67:1-2), in order to bring them into another life,  another dimention, where they have no recollection of the heavenly feud. Under  the circumstances of this first life, after the first death, the humans and the  jinns are given absolute freedom to re-consider their idolatry, after studying  God's messages and Satan's messages.
              To emphasize the infinitesimal size and utter  insignificance of Satan's",p
6624,1989,jan,3,Reprinted  from: Quran: The Final Testament [Authorized English Version] with the Arabic  text. Translated from the original by Rashad Khalifa.,strong
6625,1989,jan,4,"January  1989: Page 1, 
              2, 3, 4",p
6626,1989,jan,4,"Submitters 
              Perspective",p
6627,1989,jan,4,Page 3,p
6628,1989,jan,4,MASJID TUCSON United Submitters International,p
6629,1989,jan,4,PO Box 43476 Tucson AZ 85733-3476 USA,p
6630,1989,jan,4,Tel/Fax: (520) 323 7636,p
6631,1989,jan,4,Masjid Tucson site: http://www.masjidtucson.org,p
6632,1989,jan,4,Masjid Tucson e-mail: info@masjidtucson.org,p
6633,1989,jan,4,"Happiness is 
              Submission to God Alone",p
6634,1989,jan,4,ISSN 1089-053X,p
6635,1989,jan,4,"Keep up with history in the making. Subscribe 
              now. 
              $12/yr. U.S., Canada and Mexico, $19/yr. overseas.",p
6636,1989,jan,4,A vast mathematical system pervades the  Quran and serves to guard and to authenticate the divine origin of every single  element in it.,p
6637,1989,jan,4,"A few years after the prophet Muhammad's  death, some scribes injected two false verses at the end of sura 9, the last  sura revealed in Medina. The evidence presented in this Footnote illustrates a  major function of the Quran's awesome mathematical code, namely, to protect the  Quran from the slightest tampering, while at the same time proving the  authenticity of every single letter in the Quran. Thus, the code rejects ONLY  the false injections 9:128-129.",p
6638,1989,jan,4,"Surely, we have  revealed this message, and surely, we will preserve it.  [15:9]",p
6639,1989,jan,4,The Quran is God's Final Testament to His creation.Hence  the divine pledge to keep it perfectly preserved till the end of the  world.,p
6640,1989,jan,4,"To  assure us of the divine authorship, and the perfect preservation of the Quran,  the Almighty author rendered the Quran mathematically ",p
6641,1989,jan,4,"composed. As  unequivocally proven  by the physical  evidence in Appendix One, such mathematical composition is far beyond human  capabilities.",p
6642,1989,jan,4,"Obviously,  the slightest violation of God's Final Message is destined to stand out in  glaring disharmony. Since the Quran's guardian code is mathematical, a  deviation by only 1",p
6643,1989,jan,4,utterly destroys the system.,p
6644,1989,jan,4,"A few  years after the Prophet Muhammad’s death, during the reign of Khalifa 'Othman  lbn ‘Affaan, a committee of scribes was appointed by the Khalifa to make  several copies of the Quran to be dispatched to the new Muslim lands. The  copies were to be made from the original Quran which was written by Muhammad's  hand (Appendix 28).",p
6645,1989,jan,4,"Send for full details of the crime that led  to the assassination of Khalifa Uthman, the installation of Ali as the fourth  Khalifa, the assassination of Ali, followed by 50 years of bitter war, culminating  in the martyrdom of Hussein and the massacre of the Prophet's family. 76  profound miracles proving that verses 9:128-129 do not belong in the Quran.  Reprinted from R. Khalifa's new translation of the Quran. Send $3.00 to cover  the cost of reproduction (25-page booklet).",p
6646,1989,jan,4,A vast mathematical system pervades the  Quran and serves to guard and to authenticate the divine origin of every single  element in it.,strong
6647,1989,jan,4,"A few years after the prophet Muhammad's  death, some scribes injected two false verses at the end of sura 9, the last  sura revealed in Medina. The evidence presented in this Footnote illustrates a  major function of the Quran's awesome mathematical code, namely, to protect the  Quran from the slightest tampering, while at the same time proving the  authenticity of every single letter in the Quran. Thus, the code rejects ONLY  the false injections 9:128-129.",strong
6648,1989,jan,4,"Surely, we have  revealed this message, and surely, we will preserve it.  [15:9]",strong
6649,1989,jan,4,"Send for full details of the crime that led  to the assassination of Khalifa Uthman, the installation of Ali as the fourth  Khalifa, the assassination of Ali, followed by 50 years of bitter war, culminating  in the martyrdom of Hussein and the massacre of the Prophet's family. 76  profound miracles proving that verses 9:128-129 do not belong in the Quran.  Reprinted from R. Khalifa's new translation of the Quran. Send $3.00 to cover  the cost of reproduction (25-page booklet).",strong
6650,1989,feb,1,"February 1989: Page 1, 
              2, 3, 4",p
6651,1989,feb,1,"Masjid 
              Tucson",p
6652,1989,feb,1,Page 1,p
6653,1989,feb,1," 
	In the name of God, Most Gracious, Most Merciful
	",p
6654,1989,feb,1,Muslim Perspective,p
6655,1989,feb,1,"Proclaiming 
                    the only religion acceptable to God",p
6656,1989,feb,1,"[No 
                    50]",p
6657,1989,feb,1,Rajab 1409,p
6658,1989,feb,1,"I have given you hundreds of solid Quranic proofs that  I am God's Messenger of the Covenant. Can you give me one, just one, good  reason why I could not be God's messenger? ",p
6659,1989,feb,1,"So far, the  disbelievers have come up with reasons that reveal their utter ignorance of the  Quran. Here are all the reasons they have produced since I challenged them with  my initial announcement:",p
6660,1989,feb,1,1.  Muhammad was the last messenger of God:,p
6661,1989,feb,1,"Not true. According to the  Quran, which came to us through Muhammad, Muhammad was the last prophet, and  not the last messenger. This is clearly stated in 7:35, 16:2, 33:40, and 40:15.  Furthermore, the Quran warns us, through a prominent precedent, against the erroneous  claim that Muhammad was the last messenger. Verse 34 of Sura 40 points out that  the people after Joseph’s death claimed that he was the last messenger. Yet,  look who came after Joseph - Moses, David,",p
6662,1989,feb,1,"Solomon,  Zachariah, John, Jesus, and Muhammad, to name a few.",p
6663,1989,feb,1,2.  The  words “Prophet” (Nabi) and “Messenger” (Rasool) are exactly the same:,p
6664,1989,feb,1,"False. Why then did the Quran  use two different words to describe Muhammad: “a messenger of God, and the  final prophet” (33:40)? Why not just use the phrase “he was the final prophet” (Khaatam  Al-Nabiyyeen) to include the finality of all the messengers and all the  prophets?",p
6665,1989,feb,1,"3.   A  “Prophet” has no book, while a “Messenger"" brings a new book:",p
6666,1989,feb,1,"Wrong again.  Satan has reversed everything for you. Your ignorance of the Quran is pitiful.  The definitions of ""Prophet"" and ""Messenger"" are clearly  given in the Quran 3:81. According to the Almighty Creator of all the prophets  and messengers, ""Prophet"" is one who is given a scripture, while  ""Messenger"" is one who confirms existing scripture; he does not bring  a new book.",p
6667,1989,feb,1,Go read 3:81 in any translation you like.,p
6668,1989,feb,1,4.  Aaron is  described in 19:53 as a “prophet” even though he did not bring a book; the book  was given to Moses:,p
6669,1989,feb,1,"If you read the Quran, you would not make such a statement - so revealing of your ignorance. In Verse 37:117, God informs us that  the scripture was given “to both Moses and Aaron,” specifically “to the two of  them.” There is no contradiction in the Quran. A “prophet” is defined as one  who brings a new book, Aaron is described as a “prophet,” and we are told that  he was given the Torah along with Moses.",p
6670,1989,feb,1,5. Muhammad  was God’s Messenger of the Covenant:,p
6671,1989,feb,1,Continued on page 2,p
6672,1989,feb,1,Open Challenge to the Disbelievers:,u
6673,1989,feb,1,GIVE ME ONE GOOD REASON,u
6674,1989,feb,1,Muhammad was the last messenger of God:,u
6675,1989,feb,1,"The  words “Prophet” (Nabi) and “Messenger” ",u
6676,1989,feb,1,Rasool) are exactly the same,u
6677,1989,feb,1,"A  “Prophet” has no book, while a “Messenger"" brings a new book",u
6678,1989,feb,1,Aaron is  described in 19:53 as a “prophet” even though he did not bring a book; the book  was given to Moses,u
6679,1989,feb,1,Muhammad  was God’s Messenger of the Covenant,u
6680,1989,feb,1,Open Challenge to the Disbelievers:,h3
6681,1989,feb,1,"The last book of the Old Testament, the Book of  Malachi, one of the prophets of Israel, Chapter 3, as well as the Quran,  Chapter 3, predict the advent of God’s Messenger of the Covenant. God says in  Malachi 3: “I will send my messenger, the Messenger of the Covenant, and he  shall prepare the way before Me.”",strong
6682,1989,feb,1,1.  Muhammad was the last messenger of God:,strong
6683,1989,feb,1,"The  words “Prophet” (Nabi) and “Messenger” ",strong
6684,1989,feb,1,(Rasool) are exactly the same,strong
6685,1989,feb,1,"3.   A  “Prophet” has no book, while a “Messenger"" brings a new book:",strong
6686,1989,feb,1,4.  Aaron is  described in 19:53 as a “prophet” even though he did not bring a book; the book  was given to Moses:,strong
6687,1989,feb,1,5. Muhammad  was God’s Messenger of the Covenant:,strong
6688,1989,feb,1,"ONE COVENANT,  ",strong
6689,1989,feb,2,"February 1989: Page 1, 
              2, 3, 4",p
6690,1989,feb,2,"Submitters 
              Perspective",p
6691,1989,feb,2,Page 2,p
6692,1989,feb,2,Continued from page 1,p
6693,1989,feb,2,"6.  Others  before you have made the same claim, and they were liars, such as Ghulam Ahmad  and Bahaullah:",p
6694,1989,feb,2, ,p
6695,1989,feb,2,"The Quran  teaches us to demand proof (2:111, 21:24, 27:64); what was their proof? Also,  did they uphold the Quran alone, and the worship of God alone? Ghulam Ahmad and  his followers are steeped in Hadith, and the Bahais do not follow the Quran.",p
6696,1989,feb,2,7. The Quran did not specifically say that  the name of God’s messenger shall be,p
6697,1989,feb,2, ,p
6698,1989,feb,2,“Rashad Khalifa”!!!,p
6699,1989,feb,2,"Not very  smart; is it? Can you imagine how many Rashad Khalifas the world will have if  this stupid demand was met? Since this is the age of mathematics and computers,  the Almighty has coded the name of His messenger mathematically. See the  evidence below. ",p
6700,1989,feb,2,"The detailed proofs are  presented in Appendix Two of my new translation: QURAN: THE FINAL TESTAMENT with the ARABIC TEXT, 1989.",p
6701,1989,feb,2,"Believers in  all corners of the globe have examined the evidence and are blessed with  unshakable certainty about the identity of God's Messenger of the Covenant.  They know that the time has come, and that God has now sent His Messenger of  the Covenant to restore and purify the message delivered by all His prophets.",p
6702,1989,feb,2,"As stated in Malachi 3:1-3: “The Messenger of the Covenant,  whom you delight in, shall come, says the Lord of hosts. But who will endure  the day of  his coming? And who can stand  when he appears? For he is like the refiner’s fire, or like fullers’ soap. He  will sit refining and purifying, like the purifying of gold.”",p
6703,1989,feb,2,"Some basic  Quranic proofs, sufficient for those who are permitted by God to see and hear,  were presented in the August 1988 issue of M.P., and the Certificate of Proof  is available for anyone who asks for it. What I am presenting here is a tiny  sample of the vast and utterly overwhelming evidence provided by our Almighty  Creator to strengthen the believers, and to augment and confirm the stubborn  arrogance of the disbelievers.",p
6704,1989,feb,2,"As shown in the famous INDEX TO THE WORDS OF THE QURAN, Page. 320, the root word for  “Rashad” is found in the Quran 19 times: 2:186,",p
6705,1989,feb,2,"2:256,4:6, 7:146, 11:78, 11:87, 11:97,  18:10, 18:17, 18:24, 18:66, 21:51, 40:29, 40:38, 49:7, 72:2, 72:10:, 72:14, and  72:21.",p
6706,1989,feb,2,"The root word for “Khalifa,”  in the context which means “succeeding” in the Quran occurs also 19 times.  These 19 entries, in the order listed in the INDEX, are 7:169, 19:59, 24:55, 6:133, 11:57,7:129, 24:55, 7:169,  19:59, 2:30, 38:26, 6:165, 10:14, 10:73, 35:39, 7:69, 7:74, 27:62, and 57:7.  Note that the root “Khalafa’ occurs in some verses more than once.",p
6707,1989,feb,2,"God's  evidence is more specific when it comes to the specific words  ""Rashad"" and ""Khalifa."" ""Rashad"" occurs in 40:29  and 40:38, while ""Khalifa"" occurs in 2:30 and 38:26.",p
6708,1989,feb,2,"As explained  in the last issue of M.P., the first ""Khalifa"" (2:30) refers to  Satan, while the second ""Khalifa"" (38:26) refers to a human  ""Khalifa."" Add the suras and verses where we see ""Rashad""  and ""the human Khalifa,"" we get 38 + 26 + 40 + 29 + 38 = 171 = 19x9.  The Messenger of the Covenant is mentioned in 3:81. The gematrical value of the  word ""Rashad"" is 505. The gematrical value of the word  ""Khalifa"" is 725. By adding these values to the number of verse, 81,  we get 505 + 725 + 81 = 1311 = 19x69.",p
6709,1989,feb,2,"I was most assertively told,  through Gabriel, that Sura 36, Ya Seen, and more specifically Verse 36:3 [Surely, you are one of the messengers],",p
6710,1989,feb,2,"refers to me, and I was provided with  the following mathematical proof:",p
6711,1989,feb,2,(1)  Sura 36 is No. 19 among the initialed suras.,p
6712,1989,feb,2,"(2)  The number of verses from 3:81 to Sura 36 is 3330. By  adding the gematrical value of “Rashad” (505), plus the gematrical value of  “Khalifa” (725), plus the number of verses from 3:81 to Sura 36 (3330), we get 
      505 + 725 + 3330 = 4560 =  19x240.",p
6713,1989,feb,2,"(3)  From 3:81 to 36:3, the number of verses  between them is 3332. Now, put the gematrical value of “Rashad” 
      (505)  next to the value of “Khalifa” (725), followed by the number of verses (3332),  and you get 5057253332, which equals 19x19x14009012.",p
6714,1989,feb,2,"(4)  The number of verses inclusive of 36:3 is  3333. Add “Rashad” (505), and you get 3838, or 19x202..",p
6715,1989,feb,2,"One of the most specific  verses related to God’s Messenger of the Covenant is 5:19: “0 people of the  scripture, our messenger has come to you to explain things to you, after a  period without messengers.” Besides the
      fact that the verse number is “19,” the name of the  messenger is mathematically coded as “Rashad Khalifa.” By adding the gematrical  value of “Rashad” (505), plus the value of “Khalifa” (725), plus the number of  the sura (5), plus the number of the verse (19), we get 505 + 725 + 5 + 19 =  1254 = 19x66.",p
6716,1989,feb,2,"Others  before you have made the same claim, and they were liars, such as Ghulam Ahmad  and Bahaullah:",u
6717,1989,feb,2,"The Quran did not specifically say that  the name of God’s messenger shall be ",u
6718,1989,feb,2,“Rashad Khalifa,u
6719,1989,feb,2,7. The Quran did not specifically say that  the name of God’s messenger shall be,strong
6720,1989,feb,2,“Rashad Khalifa”!!!,strong
6721,1989,feb,2,": ",strong
6722,1989,feb,2,"QURAN: THE FINAL TESTAMENT with the ARABIC TEXT, ",strong
6723,1989,feb,2," ",strong
6724,1989,feb,2,"“The Messenger of the Covenant,  whom you delight in, shall come, says the Lord of hosts. But who will endure  the day of  his coming? And who can stand  when he appears? For he is like the refiner’s fire, or like fullers’ soap. He  will sit refining and purifying, like the purifying of gold.”",strong
6725,1989,feb,2,INDEX TO THE WORDS OF THE QURAN,strong
6726,1989,feb,2," ",strong
6727,1989,feb,2,INDEX,strong
6728,1989,feb,2,", ",strong
6729,1989,feb,2,"[Surely,",strong
6730,1989,feb,2,"you are one of the messengers], ",strong
6731,1989,feb,2,"“0 people of the  scripture, our messenger has come to you to explain things to you, after a  period without messengers.”",strong
6732,1989,feb,2,,strong
6733,1989,feb,3,"February 1989: Page 1, 
              2, 3, 4",p
6734,1989,feb,3,"Submitters 
              Perspective",p
6735,1989,feb,3,Page 3,p
6736,1989,feb,3,THE WALL STREET JOURNAL recently published an article  about the Pentagon and how it mistreats the contractors who deal with the  military. The article highlighted a sub-title saying:,p
6737,1989,feb,3,"***********************
               “This is Islamic justice
               for the contractors,”
                  one lawyer says.
   		    ***********************",p
6738,1989,feb,3,"Since the  ""Muslims"" have abandoned the Quran en masse (25:30), and have been  practicing a religion that has nothing to do with Islam, it is no wonder that  ""Islamic Justice” has become ""Satanic Injustice.""",p
6739,1989,feb,3,"The “Muslims,” who are in fact  “Mohamedans” cut off the hand of the thief in Saudi Arabia, Kuwait, the Arab  Emirates, and other Gulf States, and follow ",p
6740,1989,feb,3,"“The French Law” in Egypt,  Syria, Iraq, and other “Muslim States.”",p
6741,1989,feb,3,"As proven below, the  Quran does not advocate “cutting off” the  thief’s hand. ",p
6742,1989,feb,3,Nor does it  advocate stoning to death of the adulterers; this rule has been abrogated by  God Almighty since the time of Jesus.,p
6743,1989,feb,3,"Let us look at the Quranic law regarding the thief: “The thief, male or female, you  shall cut their hands as a requital for their crime. This is the punishment  decreed by God. God is Almighty, Wise.” [5:38]",p
6744,1989,feb,3,"The key word  here is ""cut."" The only teacher of the Quran is the Almighty Author  of the Quran (55:1-2). We find this same word in 12:31 in connection with the  women who so admired Joseph that they ""cut""",p
6745,1989,feb,3,"their hands. Obviously,  those women did not ""cut off"" their hands when they saw Joseph. ",p
6746,1989,feb,3,"This has taught us that the thief’s hand must be  “marked” and not “cut off.” ",p
6747,1989,feb,3,"Now, in this  age of mathematics and computers, and the mathematical miracle of the Quran,  the Almighty Author of the Quran has provided us with mathematical proof that  the thief’s hand is to be marked, not cut off. ",p
6748,1989,feb,3,"The Quranic law dealing with the thieves is in 5:38.When you add  5 + 38, you get 43.",p
6749,1989,feb,3,"The women  who cut their hands are found in verse 12:31. When you add 12 + 31, you get the  same total 43. Do we need to say any more?",p
6750,1989,feb,3,God be glorified.,p
6751,1989,feb,3,"The Prophets tomb in Medina is today's biggest idol.  Ironically, it also represents the most profound defiance against God and the  Prophet Muhammad.",p
6752,1989,feb,3, ,p
6753,1989,feb,3,"We know that Hadith is Satan’s invention attributed to the Prophet  Muhammad in order to mislead the Muslims. They think that they love Muhammad,  but ",p
6754,1989,feb,3,"it is the same as the Christians’ love for Jesus. For those who believe in  Hadith, here is a “Sahih” (authentic) Hadith from Bukhary's Volume 6, Page 14  (Al-Nawawy’s edition):",p
6755,1989,feb,3,,p
6756,1989,feb,3,"Translation: “God has cursed the Jews and Christians,  because they turned the tombs of their prophets into mosques”!!!",p
6757,1989,feb,3,Tear Down the Prophets Tomb,u
6758,1989,feb,3,"“Muslims”  have given Islamic justice such a bad name, that “Islamic Justice” throughout  the world has become synonymous with “Gross Injustice.”",h3
6759,1989,feb,3,,h3
6760,1989,feb,3, “This is Islamic justice,strong
6761,1989,feb,3," for the contractors,”",strong
6762,1989,feb,3,    one lawyer says.,strong
6763,1989,feb,3," ",strong
6764,1989,feb,3," ",strong
6765,1989,feb,3,does not,strong
6766,1989,feb,3," ",strong
6767,1989,feb,3,"“The thief, male or female, you  shall cut their hands as a requital for their crime. This is the punishment  decreed by God. God is Almighty, Wise.” [5:38]",strong
6768,1989,feb,3,God be glorified.,strong
6769,1989,feb,3,"Translation: “God has cursed the Jews and Christians,  because they turned the tombs of their prophets into mosques”!!!",strong
6770,1989,feb,4,"February  1989: Page 1, 
              2, 3, 4",p
6771,1989,feb,4,Submitters Perspective,p
6772,1989,feb,4,Page 4,p
6773,1989,feb,4,MASJID TUCSON United Submitters International,p
6774,1989,feb,4,PO Box 43476 Tucson AZ 85733-3476 USA,p
6775,1989,feb,4,Tel/Fax: (520) 323 7636,p
6776,1989,feb,4,Masjid Tucson site: http://www.masjidtucson.org,p
6777,1989,feb,4,Masjid Tucson e-mail: info@masjidtucson.org,p
6778,1989,feb,4,"Happiness is 
              Submission to God Alone",p
6779,1989,feb,4,ISSN 1089-053X,p
6780,1989,feb,4,"Keep up with history in the making. Subscribe 
              now. 
              $12/yr. U.S., Canada and Mexico, $19/yr. overseas.",p
6781,1989,feb,4,"The Quran talks about ONE SACRED MOSQUE, but the  idol-worshiping Muslims talk about TWO SACRED MOSQUES!!! They created a Sacred  Mosque, out of the prophet Muhammad's tomb, besides ""The Sacred  Mosque."" Is this not idolatry? As shown on Page 3, this goes even against  Hadith,",p
6782,1989,feb,4,their own false teachings attributed to the Prophet.,p
6783,1989,feb,4,"The Quran teaches that the  Prophet is dead (39:30), powerless even when he was alive (72:21), totally  unaware (5:109),cannot hear anybody (16:21), even if he heard anybody,  he can do nothing (35:14),and will disown and be the enemy",p
6784,1989,feb,4,of those who  idolize him (46:5).,p
6785,1989,feb,4,"ISLAM IN AMERICA, August 15,  1988",p
6786,1989,feb,4,To the Editor:,p
6787,1989,feb,4,"In the matter of spirit and soul men and women ",p
6788,1989,feb,4,"have  the same thirst and longing, and deserve the same right and opportunity to  satisfy them.",p
6789,1989,feb,4,"When we, Muslim  women, go to the Prophet’s mosque in Madinah we too, just as our brothers,
    yearn for an opportunity to visit the tomb of the holy Prophet, peace and  blessings be upon him. But the time allotted for us, in the morning and after  the noon prayers, is over before a small number of us have an  opportunity even to file past the tomb.",p
6790,1989,feb,4,"After covering, sometimes, over 1000 kms to  reach Madinah, it is a terrible disappointment to go back to our places of  residence without this humble desire having been fulfilled. I appeal to  the government of the Custodian of the two Holy Mosques, King Fahd, to increase  the time set apart for women.",p
6791,1989,feb,4,"  Mrs. Rukhsana Shafqat Taif ",p
6792,1989,feb,4,"FOURTH INTERNATIONAL  CONFERENCE OF UIN, Sep. 1, 2, 3, 1989, IN SHA ALLAH.",p
6793,1989,feb,4,Calling for papers: Anyone who  wishes to address the Conference. Please send your speach soon.,p
6794,1989,feb,4,"ISLAM IN AMERICA, August 15,  1988",strong
6795,1989,feb,4," ",strong
6796,1989,feb,4,"FOURTH INTERNATIONAL  CONFERENCE OF UIN, Sep. 1, 2, 3, 1989, IN SHA ALLAH.",strong
6797,1989,mar,1,"March 1989: Page 1, 
              2, 3, 4",p
6798,1989,mar,1,"Masjid 
              Tucson",p
6799,1989,mar,1,Page 1,p
6800,1989,mar,1," 
	In the name of God, Most Gracious, Most Merciful
	",p
6801,1989,mar,1,Muslim Perspective,p
6802,1989,mar,1,"Proclaiming 
                    the only religion acceptable to God",p
6803,1989,mar,1,"[No 
                    51]",p
6804,1989,mar,1,Sha‘baan 1409,p
6805,1989,mar,1,"A NEW Quranic  miracle has been discovered that is guaranteed to convince the whole world,  sooner or later, that the Quran is God’s message to the world. In accordance  with 41:53, the Quran’s 19-based mathematical miracle has been snowballing.  With this report, the miracle has become irresistibly overwhelming.",p
6806,1989,mar,1,This is to report an awesome Quranic  discovery by Brother Feroz Karmally of Canada.,p
6807,1989,mar,1,"In a  previous issue of the MUSLIM PERSPECTIVE, I  reported the fantastic discovery by Brother Abdullah Arik; a discovery that  proves that every single verse is divinely fixed far beyond the abilities of  all the humans and all the jinns combined. ",p
6808,1989,mar,1,"Here is  Arik’s discovery once more: If you write down the number of every  verse in the Quran, preceded by the number of verses in each sura, you end up  with a very long number consisting of 12692 digits. For example, Sura 1  consists of 7 verses. So you write down 7, followed by the number of every  constituent verse in this",p
6809,1989,mar,1,"sura. Thus, the number representing Sura Al-Faatehah  will look like this: 71234567.",p
6810,1989,mar,1,"Sura 2,  Al-Baqarah (The Heifer) consists of 286 verses. Therefore, the number  representing Sura 2 will look like this: 286123456……..285286.",p
