chapter,verse,arabic,english
5,91,إنما يريد الشيطان أن يوقع بينكم العداوة والبغضاء في الخمر والميسر ويصدكم عن ذكر الله وعن الصلاة ۖ فهل أنتم منتهون,"The devil wants to provoke animosity and hatred among you through intoxicants and gambling, and to distract you from remembering GOD, and from observing the Contact Prayers (Salat). Will you then refrain?"
5,92,وأطيعوا الله وأطيعوا الرسول واحذروا ۚ فإن توليتم فاعلموا أنما على رسولنا البلاغ المبين,"You shall obey GOD, and you shall obey the messenger, and beware. If you turn away, then know that the sole duty of our messenger is to deliver the message efficiently."
5,93,ليس على الذين آمنوا وعملوا الصالحات جناح فيما طعموا إذا ما اتقوا وآمنوا وعملوا الصالحات ثم اتقوا وآمنوا ثم اتقوا وأحسنوا ۗ والله يحب المحسنين,"Those who believe and lead a righteous life bear no guilt by eating any food, so long as they observe the commandments, believe and lead a righteous life, then maintain their piety and faith, and continue to observe piety and righteousness. GOD loves the righteous."
5,94,يا أيها الذين آمنوا ليبلونكم الله بشيء من الصيد تناله أيديكم ورماحكم ليعلم الله من يخافه بالغيب ۚ فمن اعتدى بعد ذلك فله عذاب أليم,"O you who believe, GOD will test you with some game within reach of your hands and your arrows (during pilgrimage). GOD thus distinguishes those among you who observe Him in their privacy. Those who transgress after this have incurred a painful retribution."
5,95,يا أيها الذين آمنوا لا تقتلوا الصيد وأنتم حرم ۚ ومن قتله منكم متعمدا فجزاء مثل ما قتل من النعم يحكم به ذوا عدل منكم هديا بالغ الكعبة أو كفارة طعام مساكين أو عدل ذلك صياما ليذوق وبال أمره ۗ عفا الله عما سلف ۚ ومن عاد فينتقم الله منه ۗ والله عزيز ذو انتقام,"O you who believe, do not kill any game during pilgrimage. Anyone who kills any game on purpose, his fine shall be a number of livestock animals that is equivalent to the game animals he killed. The judgment shall be set by two equitable people among you. They shall make sure that the offerings reach the Ka'bah. Otherwise, he may expiate by feeding poor people, or by an equivalent fast to atone for his offense. GOD has pardoned past offenses. But if anyone returns to such an offense, GOD will avenge it. GOD is Almighty, Avenger."
5,96,أحل لكم صيد البحر وطعامه متاعا لكم وللسيارة ۖ وحرم عليكم صيد البر ما دمتم حرما ۗ واتقوا الله الذي إليه تحشرون,"All fish of the sea are made lawful for you to eat. During pilgrimage, this may provide for you during your journey. You shall not hunt throughout the pilgrimage. You shall reverence GOD, before whom you will be summoned."
5,97,جعل الله الكعبة البيت الحرام قياما للناس والشهر الحرام والهدي والقلائد ۚ ذلك لتعلموا أن الله يعلم ما في السماوات وما في الأرض وأن الله بكل شيء عليم,"GOD has appointed the Ka'bah, the Sacred Masjid,± to be a sanctuary for the people, and also the Sacred Months, the offerings (to the Sacred Masjid), and the garlands marking them. You should know that GOD knows everything in the heavens and the earth, and that GOD is Omniscient."
5,98,اعلموا أن الله شديد العقاب وأن الله غفور رحيم,"Know that GOD is strict in enforcing retribution, and that GOD is Forgiving, Most Merciful."
5,99,ما على الرسول إلا البلاغ ۗ والله يعلم ما تبدون وما تكتمون,"The sole duty of the messenger is to deliver the message, and GOD knows everything you declare and everything you conceal."
50,0,بسم الله الرحمن الرحيم,"In the name of GOD, Most Gracious, Most Merciful."
50,1,بسم الله الرحمن الرحيم ق ۚ والقرآن المجيد,"Q., and the glorious Quran.±"
50,10,والنخل باسقات لها طلع نضيد,"Tall date palms, with clustered fruit."
50,11,رزقا للعباد ۖ وأحيينا به بلدة ميتا ۚ كذلك الخروج,Provisions for the people. And we revive with it dead lands; you are similarly resurrected.
50,12,كذبت قبلهم قوم نوح وأصحاب الرس وثمود,"Disbelieving before them were the people of Noah, the dwellers of Russ, and Thamûd."
50,13,وعاد وفرعون وإخوان لوط,"And 'Ãd, Pharaoh, and the brethren of Lot."
50,14,وأصحاب الأيكة وقوم تبع ۚ كل كذب الرسل فحق وعيد,"And the dwellers of the woods, and the people of Tubba'. All of them disbelieved the messengers and, consequently, My retribution befell them."
50,15,أفعيينا بالخلق الأول ۚ بل هم في لبس من خلق جديد,Were we too burdened by the first creation? Is this why they doubt resurrection?
50,16,ولقد خلقنا الإنسان ونعلم ما توسوس به نفسه ۖ ونحن أقرب إليه من حبل الوريد,"We created the human, and we know what he whispers to himself. We are closer to him than his jugular vein."
50,17,إذ يتلقى المتلقيان عن اليمين وعن الشمال قعيد,"Two recording (angels), at right and at left, are constantly recording."
50,18,ما يلفظ من قول إلا لديه رقيب عتيد,Not an utterance does he utter without an alert witness.
50,19,وجاءت سكرة الموت بالحق ۖ ذلك ما كنت منه تحيد,"Finally, the inevitable coma of death comes; this is what you tried to evade."
50,2,بل عجبوا أن جاءهم منذر منهم فقال الكافرون هذا شيء عجيب,"They found it strange that a warner from among them came to them! The disbelievers said, ""This is really strange."
50,20,ونفخ في الصور ۚ ذلك يوم الوعيد,The horn is blown; this is the promised day.
50,21,وجاءت كل نفس معها سائق وشهيد,Every soul comes with a herder and a witness.
50,22,لقد كنت في غفلة من هذا فكشفنا عنك غطاءك فبصرك اليوم حديد,"You used to be oblivious to this. We now remove your veil; today, your vision is (as strong as) steel."
50,23,وقال قرينه هذا ما لدي عتيد,"The companion said, ""Here is my formidable testimony.""±"
50,24,ألقيا في جهنم كل كفار عنيد,Throw into Gehenna every stubborn disbeliever.
50,25,مناع للخير معتد مريب,"Forbidder of charity, aggressor, full of doubt."
50,26,الذي جعل مع الله إلها آخر فألقياه في العذاب الشديد,He set up besides GOD another god. Throw him into severe retribution.
50,27,قال قرينه ربنا ما أطغيته ولكن كان في ضلال بعيد,"His companion said, ""Our Lord, I did not mislead him; he was far astray."""
50,28,قال لا تختصموا لدي وقد قدمت إليكم بالوعيد,"He said, ""Do not feud in front of Me; I have sufficiently warned you."
50,29,ما يبدل القول لدي وما أنا بظلام للعبيد,"""Nothing can be changed now. I am never unjust towards the people."""
50,3,أإذا متنا وكنا ترابا ۖ ذلك رجع بعيد,"""After we die and become dust; this is impossible."""
50,30,يوم نقول لجهنم هل امتلأت وتقول هل من مزيد,"That is the day when we ask Hell, ""Have you had enough?"" It will say, ""Give me more."""
50,31,وأزلفت الجنة للمتقين غير بعيد,"Paradise will be offered to the righteous, readily."
50,32,هذا ما توعدون لكل أواب حفيظ,"This is what was promised to every repenter, steadfast."
50,33,من خشي الرحمن بالغيب وجاء بقلب منيب,"They reverenced the Most Gracious, in their privacy, and came wholeheartedly."
50,34,ادخلوها بسلام ۖ ذلك يوم الخلود,Enter it in peace; this is the Day of Eternity.
50,35,لهم ما يشاءون فيها ولدينا مزيد,"They get anything they wish therein, and we have even more."
50,36,وكم أهلكنا قبلهم من قرن هم أشد منهم بطشا فنقبوا في البلاد هل من محيص,"Many a generation before them, who were more powerful, we annihilated. They searched the land; did they find an escape?"
50,37,إن في ذلك لذكرى لمن كان له قلب أو ألقى السمع وهو شهيد,"This should be a lesson for everyone who possesses a mind, or is able to hear and witness."
50,38,ولقد خلقنا السماوات والأرض وما بينهما في ستة أيام وما مسنا من لغوب,"We have created the heavens and the earth, and everything between them in six days, and no fatigue touched us."
50,39,فاصبر على ما يقولون وسبح بحمد ربك قبل طلوع الشمس وقبل الغروب,"Therefore, be patient in the face of their utterances, and praise and glorify your Lord before sunrise, and before sunset."
50,4,قد علمنا ما تنقص الأرض منهم ۖ وعندنا كتاب حفيظ,We are fully aware of any one of them who gets consumed by the earth; we have an accurate record.
50,40,ومن الليل فسبحه وأدبار السجود,"During the night you shall meditate on His name, and after prostrating."
50,41,واستمع يوم يناد المناد من مكان قريب,Prepare for the day when the caller calls from a place that is near.
50,42,يوم يسمعون الصيحة بالحق ۚ ذلك يوم الخروج,When they hear the inevitable cry; that is the day you come out.
50,43,إنا نحن نحيي ونميت وإلينا المصير,We are the ones who control life and death; to us is the final destiny.
50,44,يوم تشقق الأرض عنهم سراعا ۚ ذلك حشر علينا يسير,"The day will come when the earth cracks in a hurry, giving rise to them. Such summoning is easy for us to do."
50,45,نحن أعلم بما يقولون ۖ وما أنت عليهم بجبار ۖ فذكر بالقرآن من يخاف وعيد,"We are fully aware of everything they utter, while you have no power over them. Therefore, remind with this Quran, those who reverence My warnings."
50,5,بل كذبوا بالحق لما جاءهم فهم في أمر مريج,They rejected the truth when it came to them; they are utterly confused.
50,6,أفلم ينظروا إلى السماء فوقهم كيف بنيناها وزيناها وما لها من فروج,"Have they not looked at the sky above them, and how we constructed it and adorned it, without a flaw?"
50,7,والأرض مددناها وألقينا فيها رواسي وأنبتنا فيها من كل زوج بهيج,"And we created the earth, and scattered on it mountains, and grew in it all kinds of beautiful plants."
50,8,تبصرة وذكرى لكل عبد منيب,"This is an enlightenment, and a reminder for every pious worshiper."
50,9,ونزلنا من السماء ماء مباركا فأنبتنا به جنات وحب الحصيد,"And we sent from the sky blessed water, to grow with it gardens and grains to be harvested."
51,0,بسم الله الرحمن الرحيم,"In the name of GOD, Most Gracious, Most Merciful."
51,1,بسم الله الرحمن الرحيم والذاريات ذروا,The blowing winds.
51,10,قتل الخراصون,Woe to the falsifiers.
51,11,الذين هم في غمرة ساهون,"In their blundering, they are totally heedless."
51,12,يسألون أيان يوم الدين,They question the Day of Judgment.
51,13,يوم هم على النار يفتنون,The day they are presented to the fire.
51,14,ذوقوا فتنتكم هذا الذي كنتم به تستعجلون,Taste the retribution; this is what you used to challenge.
51,15,إن المتقين في جنات وعيون,The righteous have deserved gardens and springs.
51,16,آخذين ما آتاهم ربهم ۚ إنهم كانوا قبل ذلك محسنين,"They receive their Lord's rewards, for they used to be pious."
51,17,كانوا قليلا من الليل ما يهجعون,Rarely did they sleep the whole night.
51,18,وبالأسحار هم يستغفرون,"At dawn, they prayed for forgiveness."
51,19,وفي أموالهم حق للسائل والمحروم,A portion of their money was set aside for the beggar and the needy.
51,2,فالحاملات وقرا,Bearing rain.
51,20,وفي الأرض آيات للموقنين,The earth is full of signs for those who are certain.
51,21,وفي أنفسكم ۚ أفلا تبصرون,And within yourselves; can you see?
51,22,وفي السماء رزقكم وما توعدون,"In the heaven is your provision, and everything that is promised to you."
51,23,فورب السماء والأرض إنه لحق مثل ما أنكم تنطقون,"By the Lord of the heaven and the earth, this is as true as the fact that you speak."
51,24,هل أتاك حديث ضيف إبراهيم المكرمين,Have you noted the history of Abraham's honorable guests?
51,25,إذ دخلوا عليه فقالوا سلاما ۖ قال سلام قوم منكرون,"They visited him, saying, ""Peace."" He said, ""Peace to you, strangers!"""
51,26,فراغ إلى أهله فجاء بعجل سمين,He asked his family to prepare a fat calf.
51,27,فقربه إليهم قال ألا تأكلون,"When he offered it to them, he remarked, ""Do you not eat?"""
51,28,فأوجس منهم خيفة ۖ قالوا لا تخف ۖ وبشروه بغلام عليم,"He harbored fear of them. They said, ""Have no fear,"" and they gave good news of a knowledgeable son."
51,29,فأقبلت امرأته في صرة فصكت وجهها وقالت عجوز عقيم,"His wife was astonished. Noting her wrinkled face: ""I am a sterile old woman."""
51,3,فالجاريات يسرا,Bringing provisions.
51,30,قالوا كذلك قال ربك ۖ إنه هو الحكيم العليم,"They said, ""Thus said your Lord. He is the Most Wise, the Omniscient."""
51,31,قال فما خطبكم أيها المرسلون,"He said, ""What are you up to, O messengers?"""
51,32,قالوا إنا أرسلنا إلى قوم مجرمين,"They said, ""We have been dispatched to criminal people."
51,33,لنرسل عليهم حجارة من طين,"""We will shower them with rocks of clay."
51,34,مسومة عند ربك للمسرفين,"""Marked by your Lord for the transgressors."""
51,35,فأخرجنا من كان فيها من المؤمنين,We then delivered all the believers.
51,36,فما وجدنا فيها غير بيت من المسلمين,We did not find in it except one house of submitters.
51,37,وتركنا فيها آية للذين يخافون العذاب الأليم,We set it up as a lesson for those who fear the painful retribution.
51,38,وفي موسى إذ أرسلناه إلى فرعون بسلطان مبين,In Moses (there is a lesson). We sent him to Pharaoh with manifest signs.
51,39,فتولى بركنه وقال ساحر أو مجنون,"But he turned away, in arrogance, and said, ""Magician, or crazy."""
51,4,فالمقسمات أمرا,Distributing them as commanded.
51,40,فأخذناه وجنوده فنبذناهم في اليم وهو مليم,"Consequently, we punished him and his troops. We threw them into the sea, and he is the one to blame."
51,41,وفي عاد إذ أرسلنا عليهم الريح العقيم,In 'Ãd (there is a lesson). We sent upon them disastrous wind.
51,42,ما تذر من شيء أتت عليه إلا جعلته كالرميم,Anything that it came upon was utterly destroyed.
51,43,وفي ثمود إذ قيل لهم تمتعوا حتى حين,"In Thamûd (there is a lesson). They were told, ""Enjoy temporarily."""
51,44,فعتوا عن أمر ربهم فأخذتهم الصاعقة وهم ينظرون,"They rebelled against the command of their Lord. Consequently, the lightning struck them as they looked."
51,45,فما استطاعوا من قيام وما كانوا منتصرين,"They could never get up, nor were they helped."
51,46,وقوم نوح من قبل ۖ إنهم كانوا قوما فاسقين,And the people of Noah before that; they were wicked people.
51,47,والسماء بنيناها بأيد وإنا لموسعون,"We constructed the sky with our hands, and we will continue to expand it."
51,48,والأرض فرشناها فنعم الماهدون,And we made the earth habitable; a perfect design.
51,49,ومن كل شيء خلقنا زوجين لعلكم تذكرون,"We created a pair (male and female) of everything, that you may take heed."
51,5,إنما توعدون لصادق,What is promised to you will surely come to pass.
51,50,ففروا إلى الله ۖ إني لكم منه نذير مبين,You shall escape to GOD. I am sent by Him to you as a manifest warner.
51,51,ولا تجعلوا مع الله إلها آخر ۖ إني لكم منه نذير مبين,Do not set up besides GOD any other god. I am sent by Him to you as a manifest warner.
51,52,كذلك ما أتى الذين من قبلهم من رسول إلا قالوا ساحر أو مجنون,"Consistently, when a messenger went to the previous generations, they said, ""Magician,"" or, ""Crazy."""
51,53,أتواصوا به ۚ بل هم قوم طاغون,"Did they make an agreement with each other? Indeed, they are transgressors."
51,54,فتول عنهم فما أنت بملوم,You may disregard them; you cannot be blamed.
51,55,وذكر فإن الذكرى تنفع المؤمنين,"And remind, for the reminder benefits the believers."
51,56,وما خلقت الجن والإنس إلا ليعبدون,I did not create the jinns and the humans except to worship Me alone.
51,57,ما أريد منهم من رزق وما أريد أن يطعمون,"I need no provisions from them, nor do I need them to feed Me."
51,58,إن الله هو الرزاق ذو القوة المتين,"GOD is the Provider, the Possessor of all power, the Supreme."
51,59,فإن للذين ظلموا ذنوبا مثل ذنوب أصحابهم فلا يستعجلون,The transgressors have incurred the same fate as their previous counterparts; they should not challenge.
51,6,وإن الدين لواقع,The Day of Judgment is inevitable.
51,60,فويل للذين كفروا من يومهم الذي يوعدون,Woe to those who disbelieved from the day that is awaiting them.
51,7,والسماء ذات الحبك,Despite the perfectly created sky.
51,8,إنكم لفي قول مختلف,You continue to dispute the truth.
51,9,يؤفك عنه من أفك,Deviating therefrom are the deviators.
52,0,بسم الله الرحمن الرحيم,"In the name of GOD, Most Gracious, Most Merciful."
52,1,بسم الله الرحمن الرحيم والطور,Mt. Sinai.
52,10,وتسير الجبال سيرا,The mountains will be wiped out.
52,11,فويل يومئذ للمكذبين,Woe on that day to the disbelievers—
52,12,الذين هم في خوض يلعبون,"who are in their blundering, heedless."
52,13,يوم يدعون إلى نار جهنم دعا,"They will be herded into Gehenna, forcibly."
52,14,هذه النار التي كنتم بها تكذبون,This is the Fire in which you used to disbelieve.
52,15,أفسحر هذا أم أنتم لا تبصرون,"Is this magic, or do you not see?"
52,16,اصلوها فاصبروا أو لا تصبروا سواء عليكم ۖ إنما تجزون ما كنتم تعملون,"Suffer the burning. Whether you are patient or impatient, it will be the same for you. This is the just requital for what you did."
52,17,إن المتقين في جنات ونعيم,The righteous have deserved gardens and bliss.
52,18,فاكهين بما آتاهم ربهم ووقاهم ربهم عذاب الجحيم,They enjoy what their Lord has reserved for them; their Lord has spared them the retribution of Hell.
52,19,كلوا واشربوا هنيئا بما كنتم تعملون,"Eat and drink happily, in return for your works."
52,2,وكتاب مسطور,The recorded scripture.
52,20,متكئين على سرر مصفوفة ۖ وزوجناهم بحور عين,"They relax on luxurious furnishings, and we match them with beautiful spouses."
52,21,والذين آمنوا واتبعتهم ذريتهم بإيمان ألحقنا بهم ذريتهم وما ألتناهم من عملهم من شيء ۚ كل امرئ بما كسب رهين,"For those who believed, and their children also followed them in belief, we will have their children join them. We never fail to reward them for any work. Every person is paid for what he did."
52,22,وأمددناهم بفاكهة ولحم مما يشتهون,We will supply them with fruits and meats that they love.
52,23,يتنازعون فيها كأسا لا لغو فيها ولا تأثيم,"They will enjoy drinks that are never polluted, and never sinful to drink."
52,24,ويطوف عليهم غلمان لهم كأنهم لؤلؤ مكنون,Serving them will be servants like protected pearls.
52,25,وأقبل بعضهم على بعض يتساءلون,They will meet each other and reminisce among themselves.
52,26,قالوا إنا كنا قبل في أهلنا مشفقين,"They will say, ""We used to be kind and humble among our people."
52,27,فمن الله علينا ووقانا عذاب السموم,"""GOD has blessed us, and has spared us the agony of ill winds."
52,28,إنا كنا من قبل ندعوه ۖ إنه هو البر الرحيم,"""We used to implore Him; He is the Most Kind, Most Merciful."""
52,29,فذكر فما أنت بنعمت ربك بكاهن ولا مجنون,"You shall remind the people. With your Lord's blessings upon you, you are neither a soothsayer, nor crazy."
52,3,في رق منشور,Published in books.
52,30,أم يقولون شاعر نتربص به ريب المنون,"They may say, ""He is a poet; let us just wait until he is dead."""
52,31,قل تربصوا فإني معكم من المتربصين,"Say, ""Go on waiting; I will wait along with you."""
52,32,أم تأمرهم أحلامهم بهذا ۚ أم هم قوم طاغون,"Is it their dreams that dictate their behavior, or are they naturally wicked?"
52,33,أم يقولون تقوله ۚ بل لا يؤمنون,"Do they say, ""He made it all up?"" Instead, they are simply disbelievers."
52,34,فليأتوا بحديث مثله إن كانوا صادقين,"Let them produce a Hadith like this, if they are truthful."
52,35,أم خلقوا من غير شيء أم هم الخالقون,Were they created from nothing? Are they the creators?
52,36,أم خلقوا السماوات والأرض ۚ بل لا يوقنون,"Did they create the heavens and the earth? Indeed, they have no certainty."
52,37,أم عندهم خزائن ربك أم هم المصيطرون,Do they possess the treasures of your Lord? Are they in control?
52,38,أم لهم سلم يستمعون فيه ۖ فليأت مستمعهم بسلطان مبين,Do they climb a ladder that enables them to listen? Let their listeners show their proof.
52,39,أم له البنات ولكم البنون,"Does He have daughters, while you have sons?"
52,4,والبيت المعمور,The frequented Shrine.
52,40,أم تسألهم أجرا فهم من مغرم مثقلون,"Are you asking them for any wage, and they are burdened thereby?"
52,41,أم عندهم الغيب فهم يكتبون,"Do they know the future, and have it recorded?"
52,42,أم يريدون كيدا ۖ فالذين كفروا هم المكيدون,Are they plotting and scheming? The disbelievers' schemes backfire against them.
52,43,أم لهم إله غير الله ۚ سبحان الله عما يشركون,"Do they have another god besides GOD? GOD be glorified, far above having partners."
52,44,وإن يروا كسفا من السماء ساقطا يقولوا سحاب مركوم,"When they see masses falling from the sky, they will say, ""Piled clouds!"""
52,45,فذرهم حتى يلاقوا يومهم الذي فيه يصعقون,Disregard them until they meet the day in which they are struck.
52,46,يوم لا يغني عنهم كيدهم شيئا ولا هم ينصرون,"On that day, their schemes will not protect them, nor will they be helped."
52,47,وإن للذين ظلموا عذابا دون ذلك ولكن أكثرهم لا يعلمون,"Those who transgress suffer retribution here, but most of them do not know."
52,48,واصبر لحكم ربك فإنك بأعيننا ۖ وسبح بحمد ربك حين تقوم,You shall steadfastly persevere in carrying out your Lord's command—you are in our eyes—and glorify and praise your Lord when you get up.
52,49,ومن الليل فسبحه وإدبار النجوم,"Also during the night glorify Him, and at dawn as the stars fade away."
52,5,والسقف المرفوع,The exalted ceiling.
52,6,والبحر المسجور,The sea that is set aflame.
52,7,إن عذاب ربك لواقع,Your Lord's requital is unavoidable.
52,8,ما له من دافع,No force in the universe can stop it.
52,9,يوم تمور السماء مورا,The day will come when the sky will violently thunder.
53,0,بسم الله الرحمن الرحيم,"In the name of GOD, Most Gracious, Most Merciful."
53,1,بسم الله الرحمن الرحيم والنجم إذا هوى,As the stars fell away.±
53,10,فأوحى إلى عبده ما أوحى,He then revealed to His servant what was to be revealed.
53,11,ما كذب الفؤاد ما رأى,The mind never made up what it saw.
53,12,أفتمارونه على ما يرى,Are you doubting what he saw?
53,13,ولقد رآه نزلة أخرى,He saw him in another descent.
53,14,عند سدرة المنتهى,At the ultimate point.
53,15,عندها جنة المأوى,Where the eternal Paradise is located.
53,16,إذ يغشى السدرة ما يغشى,The whole place was overwhelmed.
53,17,ما زاغ البصر وما طغى,"The eyes did not waver, nor go blind."
53,18,لقد رأى من آيات ربه الكبرى,He saw great signs of his Lord.
53,19,أفرأيتم اللات والعزى,Compare this with the female idols Allaat and Al-'Uzzah.
53,2,ما ضل صاحبكم وما غوى,"Your friend (Muhammad) was not astray, nor was he deceived."
53,20,ومناة الثالثة الأخرى,"And Manaat, the third one."
53,21,ألكم الذكر وله الأنثى,"Do you have sons, while He has these as daughters?"
53,22,تلك إذا قسمة ضيزى,What a disgraceful distribution!
53,23,إن هي إلا أسماء سميتموها أنتم وآباؤكم ما أنزل الله بها من سلطان ۚ إن يتبعون إلا الظن وما تهوى الأنفس ۖ ولقد جاءهم من ربهم الهدى,"These are but names that you made up, you and your forefathers. GOD never authorized such a blasphemy. They follow conjecture, and personal desire, when the true guidance has come to them herein from their Lord."
53,24,أم للإنسان ما تمنى,What is it that the human being desires?
53,25,فلله الآخرة والأولى,"To GOD belongs both the Hereafter, and this world."
53,26,وكم من ملك في السماوات لا تغني شفاعتهم شيئا إلا من بعد أن يأذن الله لمن يشاء ويرضى,Not even the angels in heaven possess authority to intercede. The only ones permitted by GOD are those who act in accordance with His will and His approval.
53,27,إن الذين لا يؤمنون بالآخرة ليسمون الملائكة تسمية الأنثى,Those who disbelieve in the Hereafter have given the angels feminine names.
53,28,وما لهم به من علم ۖ إن يتبعون إلا الظن ۖ وإن الظن لا يغني من الحق شيئا,They had no knowledge about this; they only conjectured. Conjecture is no substitute for the truth.
53,29,فأعرض عن من تولى عن ذكرنا ولم يرد إلا الحياة الدنيا,"You shall disregard those who turn away from our message, and become preoccupied with this worldly life."
53,3,وما ينطق عن الهوى,Nor was he speaking out of a personal desire.
53,30,ذلك مبلغهم من العلم ۚ إن ربك هو أعلم بمن ضل عن سبيله وهو أعلم بمن اهتدى,"This is the extent of their knowledge. Your Lord is fully aware of those who strayed away from His path, and He is fully aware of those who are guided."
53,31,ولله ما في السماوات وما في الأرض ليجزي الذين أساءوا بما عملوا ويجزي الذين أحسنوا بالحسنى,"To GOD belongs everything in the heavens and everything on earth. He will requite those who commit evil for their works, and will reward the righteous for their righteousness."
53,32,الذين يجتنبون كبائر الإثم والفواحش إلا اللمم ۚ إن ربك واسع المغفرة ۚ هو أعلم بكم إذ أنشأكم من الأرض وإذ أنتم أجنة في بطون أمهاتكم ۖ فلا تزكوا أنفسكم ۖ هو أعلم بمن اتقى,"They avoid gross sins and transgressions, except for minor offenses. Your Lord's forgiveness is immense. He has been fully aware of you since He initiated you from the earth, and while you were embryos in your mothers' bellies. Therefore, do not exalt yourselves; He is fully aware of the righteous."
53,33,أفرأيت الذي تولى,Have you noted the one who turned away?
53,34,وأعطى قليلا وأكدى,"Rarely did he give to charity, and then very little."
53,35,أعنده علم الغيب فهو يرى,Did he possess knowledge of the future? Could he see it?
53,36,أم لم ينبأ بما في صحف موسى,Was he not informed of the teachings in the scripture of Moses?
53,37,وإبراهيم الذي وفى,And Abraham who fulfilled?
53,38,ألا تزر وازرة وزر أخرى,No soul bears the sins of another soul.
53,39,وأن ليس للإنسان إلا ما سعى,Every human being is responsible for his own works.
53,4,إن هو إلا وحي يوحى,It was divine inspiration.
53,40,وأن سعيه سوف يرى,And everyone's works will be shown.
53,41,ثم يجزاه الجزاء الأوفى,Then they will be paid fully for such works.
53,42,وأن إلى ربك المنتهى,To your Lord is the final destiny.
53,43,وأنه هو أضحك وأبكى,He is the One who makes you laugh or cry.
53,44,وأنه هو أمات وأحيا,He is the One who controls death and life.
53,45,وأنه خلق الزوجين الذكر والأنثى,"He is the One who created the two kinds, male and female—"
53,46,من نطفة إذا تمنى,from a tiny drop of semen.
53,47,وأن عليه النشأة الأخرى,He will effect the recreation.
53,48,وأنه هو أغنى وأقنى,He is the One who makes you rich or poor.
53,49,وأنه هو رب الشعرى,He is the Lord of the galaxies.
53,5,علمه شديد القوى,Dictated by the Most Powerful.
53,50,وأنه أهلك عادا الأولى,He is the One who annihilated ancient 'Ãd.
53,51,وثمود فما أبقى,And wiped out Thamûd.
53,52,وقوم نوح من قبل ۖ إنهم كانوا هم أظلم وأطغى,Also the people of Noah before that; they were evil transgressors.
53,53,والمؤتفكة أهوى,The evil communities (of Sodom and Gomorrah) were the lowliest.
53,54,فغشاها ما غشى,"Consequently, they utterly vanished."
53,55,فبأي آلاء ربك تتمارى,Which of your Lord's marvels can you deny?
53,56,هذا نذير من النذر الأولى,This is a warning like the older ones.
53,57,أزفت الآزفة,The inevitable is imminent.
53,58,ليس لها من دون الله كاشفة,None besides GOD can relieve it.
53,59,أفمن هذا الحديث تعجبون,Are you questioning this matter?
53,6,ذو مرة فاستوى,Possessor of all authority. From His highest height.
53,60,وتضحكون ولا تبكون,"Are you laughing, instead of crying?"
53,61,وأنتم سامدون,Are you insisting on your ways?
53,62,فاسجدوا لله واعبدوا ۩,"You shall fall prostrate before GOD, and worship."
53,7,وهو بالأفق الأعلى,At the highest horizon.
53,8,ثم دنا فتدلى,He drew nearer by moving down.
53,9,فكان قاب قوسين أو أدنى,Until He became as close as possible.
54,0,بسم الله الرحمن الرحيم,"In the name of GOD, Most Gracious, Most Merciful."
54,1,بسم الله الرحمن الرحيم اقتربت الساعة وانشق القمر,"The Hour has come closer, and the moon has split.±"
54,10,فدعا ربه أني مغلوب فانتصر,"He implored his Lord, ""I am oppressed; grant me victory."""
54,11,ففتحنا أبواب السماء بماء منهمر,"We then opened the gates of the sky, pouring water."
54,12,وفجرنا الأرض عيونا فالتقى الماء على أمر قد قدر,And we caused springs to gush out of the earth. The waters met to effect a predetermined decision.
54,13,وحملناه على ذات ألواح ودسر,We carried him on a watercraft made of logs and ropes.
54,14,تجري بأعيننا جزاء لمن كان كفر,It ran under our watchful eyes; a reward for one who was rejected.
54,15,ولقد تركناها آية فهل من مدكر,We have set it up as a lesson. Does any of you wish to learn?
54,16,فكيف كان عذابي ونذر,How terrible was My retribution after the warnings!
54,17,ولقد يسرنا القرآن للذكر فهل من مدكر,We made the Quran easy to learn. Does any of you wish to learn?
54,18,كذبت عاد فكيف كان عذابي ونذر,"Ãd disbelieved. Consequently, how terrible was My retribution after the warnings."
54,19,إنا أرسلنا عليهم ريحا صرصرا في يوم نحس مستمر,"We sent upon them violent winds, on a day of continuous misery."
54,2,وإن يروا آية يعرضوا ويقولوا سحر مستمر,"Then they saw a miracle; but they turned away and said, ""Old magic."""
54,20,تنزع الناس كأنهم أعجاز نخل منقعر,It tossed the people around as if they were decayed palm tree trunks.
54,21,فكيف كان عذابي ونذر,How terrible was My retribution after the warnings!
54,22,ولقد يسرنا القرآن للذكر فهل من مدكر,We made the Quran easy to learn. Does any of you wish to learn?
54,23,كذبت ثمود بالنذر,Thamûd rejected the warnings.
54,24,فقالوا أبشرا منا واحدا نتبعه إنا إذا لفي ضلال وسعر,"They said, ""Shall we follow one of us; a human being? We will then go astray, then end up in Hell."
54,25,أألقي الذكر عليه من بيننا بل هو كذاب أشر,"""Did the message come down to him, instead of us? He is a flagrant liar."""
54,26,سيعلمون غدا من الكذاب الأشر,They will find out tomorrow who the flagrant liar is.
54,27,إنا مرسلو الناقة فتنة لهم فارتقبهم واصطبر,We are sending the camel as a test for them. Watch them and be patient.
54,28,ونبئهم أن الماء قسمة بينهم ۖ كل شرب محتضر,Inform them that the water shall be divided among them; (the camel) shall be allowed to drink on her designated day.
54,29,فنادوا صاحبهم فتعاطى فعقر,"But they persuaded their friend to kill (the camel), and he obliged."
