NA1904_ID	NA1904_Text	NA27_ID	NA28_ID	SBLGNT_ID	SBLGNT_Text	MARBLE_ID
62002015014	κόσμον,	62002015014	62002015014	62002015014	κόσμον,	06200201500028
62002015015	οὐκ	62002015015	62002015015	62002015015	οὐκ	06200201500030
62002015016	ἔστιν	62002015016	62002015016	62002015016	ἔστιν	06200201500032
62002015017	ἡ	62002015017	62002015017	62002015017	ἡ	06200201500034
62002015018	ἀγάπη	62002015018	62002015018	62002015018	ἀγάπη	06200201500036
62002015019	τοῦ	62002015019	62002015019	62002015019	τοῦ	06200201500038
62002015020	Πατρὸς	62002015020	62002015020	62002015020	πατρὸς	06200201500040
62002015021	ἐν	62002015021	62002015021	62002015021	ἐν	06200201500042
62002015022	αὐτῷ·	62002015022	62002015022	62002015022	αὐτῷ·	06200201500044
62002016001	ὅτι	62002016001	62002016001	62002016001	ὅτι	06200201600002
62002016002	πᾶν	62002016002	62002016002	62002016002	πᾶν	06200201600004
62002016003	τὸ	62002016003	62002016003	62002016003	τὸ	06200201600006
62002016004	ἐν	62002016004	62002016004	62002016004	ἐν	06200201600008
62002016005	τῷ	62002016005	62002016005	62002016005	τῷ	06200201600010
62002016006	κόσμῳ,	62002016006	62002016006	62002016006	κόσμῳ,	06200201600012
62002016007	ἡ	62002016007	62002016007	62002016007	ἡ	06200201600014
62002016008	ἐπιθυμία	62002016008	62002016008	62002016008	ἐπιθυμία	06200201600016
62002016009	τῆς	62002016009	62002016009	62002016009	τῆς	06200201600018
62002016010	σαρκὸς	62002016010	62002016010	62002016010	σαρκὸς	06200201600020
62002016011	καὶ	62002016011	62002016011	62002016011	καὶ	06200201600022
62002016012	ἡ	62002016012	62002016012	62002016012	ἡ	06200201600024
62002016013	ἐπιθυμία	62002016013	62002016013	62002016013	ἐπιθυμία	06200201600026
62002016014	τῶν	62002016014	62002016014	62002016014	τῶν	06200201600028
62002016015	ὀφθαλμῶν	62002016015	62002016015	62002016015	ὀφθαλμῶν	06200201600030
62002016016	καὶ	62002016016	62002016016	62002016016	καὶ	06200201600032
62002016017	ἡ	62002016017	62002016017	62002016017	ἡ	06200201600034
62002016018	ἀλαζονία	62002016018	62002016018	62002016018	ἀλαζονεία	06200201600036
62002016019	τοῦ	62002016019	62002016019	62002016019	τοῦ	06200201600038
62002016020	βίου,	62002016020	62002016020	62002016020	βίου,	06200201600040
62002016021	οὐκ	62002016021	62002016021	62002016021	οὐκ	06200201600042
62002016022	ἔστιν	62002016022	62002016022	62002016022	ἔστιν	06200201600044
62002016023	ἐκ	62002016023	62002016023	62002016023	ἐκ	06200201600046
62002016024	τοῦ	62002016024	62002016024	62002016024	τοῦ	06200201600048
62002016025	πατρός,	62002016025	62002016025	62002016025	πατρός,	06200201600050
62002016026	ἀλλὰ	62002016026	62002016026	62002016026	ἀλλὰ	06200201600052
62002016027	ἐκ	62002016027	62002016027	62002016027	ἐκ	06200201600054
62002016028	τοῦ	62002016028	62002016028	62002016028	τοῦ	06200201600056
62002016029	κόσμου	62002016029	62002016029	62002016029	κόσμου	06200201600058
62002016030	ἐστίν.	62002016030	62002016030	62002016030	ἐστίν·	06200201600060
62002017001	καὶ	62002017001	62002017001	62002017001	καὶ	06200201700002
62002017002	ὁ	62002017002	62002017002	62002017002	ὁ	06200201700004
62002017003	κόσμος	62002017003	62002017003	62002017003	κόσμος	06200201700006
62002017004	παράγεται	62002017004	62002017004	62002017004	παράγεται	06200201700008
62002017005	καὶ	62002017005	62002017005	62002017005	καὶ	06200201700010
62002017006	ἡ	62002017006	62002017006	62002017006	ἡ	06200201700012
62002017007	ἐπιθυμία	62002017007	62002017007	62002017007	ἐπιθυμία	06200201700014
62002017008	αὐτοῦ·	62002017008	62002017008	62002017008	αὐτοῦ,	06200201700016
62002017009	ὁ	62002017009	62002017009	62002017009	ὁ	06200201700018
62002017010	δὲ	62002017010	62002017010	62002017010	δὲ	06200201700020
62002017011	ποιῶν	62002017011	62002017011	62002017011	ποιῶν	06200201700022
62002017012	τὸ	62002017012	62002017012	62002017012	τὸ	06200201700024
62002017013	θέλημα	62002017013	62002017013	62002017013	θέλημα	06200201700026
62002017014	τοῦ	62002017014	62002017014	62002017014	τοῦ	06200201700028
62002017015	Θεοῦ	62002017015	62002017015	62002017015	θεοῦ	06200201700030
62002017016	μένει	62002017016	62002017016	62002017016	μένει	06200201700032
62002017017	εἰς	62002017017	62002017017	62002017017	εἰς	06200201700034
62002017018	τὸν	62002017018	62002017018	62002017018	τὸν	06200201700036
62002017019	αἰῶνα.	62002017019	62002017019	62002017019	αἰῶνα.	06200201700038
62002018001	Παιδία,	62002018001	62002018001	62002018001	Παιδία,	06200201800002
62002018002	ἐσχάτη	62002018002	62002018002	62002018002	ἐσχάτη	06200201800004
62002018003	ὥρα	62002018003	62002018003	62002018003	ὥρα	06200201800006
62002018004	ἐστίν,	62002018004	62002018004	62002018004	ἐστίν,	06200201800008
62002018005	καὶ	62002018005	62002018005	62002018005	καὶ	06200201800010
62002018006	καθὼς	62002018006	62002018006	62002018006	καθὼς	06200201800012
62002018007	ἠκούσατε	62002018007	62002018007	62002018007	ἠκούσατε	06200201800014
62002018008	ὅτι	62002018008	62002018008	62002018008	ὅτι	06200201800016
62002018009	ἀντίχριστος	62002018009	62002018009	62002018009	ἀντίχριστος	06200201800018
62002018010	ἔρχεται,	62002018010	62002018010	62002018010	ἔρχεται,	06200201800020
62002018011	καὶ	62002018011	62002018011	62002018011	καὶ	06200201800022
62002018012	νῦν	62002018012	62002018012	62002018012	νῦν	06200201800024
62002018013	ἀντίχριστοι	62002018013	62002018013	62002018013	ἀντίχριστοι	06200201800026
62002018014	πολλοὶ	62002018014	62002018014	62002018014	πολλοὶ	06200201800028
62002018015	γεγόνασιν·	62002018015	62002018015	62002018015	γεγόνασιν·	06200201800030
62002018016	ὅθεν	62002018016	62002018016	62002018016	ὅθεν	06200201800032
62002018017	γινώσκομεν	62002018017	62002018017	62002018017	γινώσκομεν	06200201800034
62002018018	ὅτι	62002018018	62002018018	62002018018	ὅτι	06200201800036
62002018019	ἐσχάτη	62002018019	62002018019	62002018019	ἐσχάτη	06200201800038
62002018020	ὥρα	62002018020	62002018020	62002018020	ὥρα	06200201800040
62002018021	ἐστίν.	62002018021	62002018021	62002018021	ἐστίν.	06200201800042
62002019001	ἐξ	62002019001	62002019001	62002019001	ἐξ	06200201900002
62002019002	ἡμῶν	62002019002	62002019002	62002019002	ἡμῶν	06200201900004
62002019003	ἐξῆλθαν,	62002019003	62002019003	62002019003	ἐξῆλθαν,	06200201900006
62002019004	ἀλλ’	62002019004	62002019004	62002019004	ἀλλ’	06200201900008
62002019005	οὐκ	62002019005	62002019005	62002019005	οὐκ	06200201900010
62002019006	ἦσαν	62002019006	62002019006	62002019006	ἦσαν	06200201900012
62002019007	ἐξ	62002019007	62002019007	62002019007	ἐξ	06200201900014
62002019008	ἡμῶν·	62002019008	62002019008	62002019008	ἡμῶν·	06200201900016
62002019009	εἰ	62002019009	62002019009	62002019009	εἰ	06200201900018
62002019010	γὰρ	62002019010	62002019010	62002019010	γὰρ	06200201900020
62002019011	ἐξ	62002019011	62002019011	62002019011	ἐξ	06200201900022
62002019012	ἡμῶν	62002019012	62002019012	62002019012	ἡμῶν	06200201900024
62002019013	ἦσαν,	62002019013	62002019013	62002019013	ἦσαν,	06200201900026
62002019014	μεμενήκεισαν	62002019014	62002019014	62002019014	μεμενήκεισαν	06200201900028
62002019015	ἂν	62002019015	62002019015	62002019015	ἂν	06200201900030
62002019016	μεθ’	62002019016	62002019016	62002019016	μεθ’	06200201900032
62002019017	ἡμῶν·	62002019017	62002019017	62002019017	ἡμῶν·	06200201900034
62002019018	ἀλλ’	62002019018	62002019018	62002019018	ἀλλ’	06200201900036
62002019019	ἵνα	62002019019	62002019019	62002019019	ἵνα	06200201900038
62002019020	φανερωθῶσιν	62002019020	62002019020	62002019020	φανερωθῶσιν	06200201900040
62002019021	ὅτι	62002019021	62002019021	62002019021	ὅτι	06200201900042
62002019022	οὐκ	62002019022	62002019022	62002019022	οὐκ	06200201900044
62002019023	εἰσὶν	62002019023	62002019023	62002019023	εἰσὶν	06200201900046
62002019024	πάντες	62002019024	62002019024	62002019024	πάντες	06200201900048
62002019025	ἐξ	62002019025	62002019025	62002019025	ἐξ	06200201900050
62002019026	ἡμῶν.	62002019026	62002019026	62002019026	ἡμῶν.	06200201900052
62002020001	καὶ	62002020001	62002020001	62002020001	καὶ	06200202000002
62002020002	ὑμεῖς	62002020002	62002020002	62002020002	ὑμεῖς	06200202000004
62002020003	χρῖσμα	62002020003	62002020003	62002020003	χρῖσμα	06200202000006
62002020004	ἔχετε	62002020004	62002020004	62002020004	ἔχετε	06200202000008
62002020005	ἀπὸ	62002020005	62002020005	62002020005	ἀπὸ	06200202000010
62002020006	τοῦ	62002020006	62002020006	62002020006	τοῦ	06200202000012
62002020007	Ἁγίου,	62002020007	62002020007	62002020007	ἁγίου	06200202000014
62002020008	καὶ	62002020008	62002020008	62002020008	καὶ	06200202000016
62002020009	οἴδατε	62002020009	62002020009	62002020009	οἴδατε	06200202000018
62002020010	πάντες.	62002020010	62002020010	62002020010	πάντες·	06200202000020
62002021001	οὐκ	62002021001	62002021001	62002021001	οὐκ	06200202100002
62002021002	ἔγραψα	62002021002	62002021002	62002021002	ἔγραψα	06200202100004
62002021003	ὑμῖν	62002021003	62002021003	62002021003	ὑμῖν	06200202100006
62002021004	ὅτι	62002021004	62002021004	62002021004	ὅτι	06200202100008
62002021005	οὐκ	62002021005	62002021005	62002021005	οὐκ	06200202100010
62002021006	οἴδατε	62002021006	62002021006	62002021006	οἴδατε	06200202100012
62002021007	τὴν	62002021007	62002021007	62002021007	τὴν	06200202100014
62002021008	ἀλήθειαν,	62002021008	62002021008	62002021008	ἀλήθειαν,	06200202100016
62002021009	ἀλλ’	62002021009	62002021009	62002021009	ἀλλ’	06200202100018
62002021010	ὅτι	62002021010	62002021010	62002021010	ὅτι	06200202100020
62002021011	οἴδατε	62002021011	62002021011	62002021011	οἴδατε	06200202100022
62002021012	αὐτήν,	62002021012	62002021012	62002021012	αὐτήν,	06200202100024
62002021013	καὶ	62002021013	62002021013	62002021013	καὶ	06200202100026
62002021014	ὅτι	62002021014	62002021014	62002021014	ὅτι	06200202100028
62002021015	πᾶν	62002021015	62002021015	62002021015	πᾶν	06200202100030
62002021016	ψεῦδος	62002021016	62002021016	62002021016	ψεῦδος	06200202100032
62002021017	ἐκ	62002021017	62002021017	62002021017	ἐκ	06200202100034
62002021018	τῆς	62002021018	62002021018	62002021018	τῆς	06200202100036
62002021019	ἀληθείας	62002021019	62002021019	62002021019	ἀληθείας	06200202100038
62002021020	οὐκ	62002021020	62002021020	62002021020	οὐκ	06200202100040
62002021021	ἔστιν.	62002021021	62002021021	62002021021	ἔστιν.	06200202100042
62002022001	Τίς	62002022001	62002022001	62002022001	τίς	06200202200002
62002022002	ἐστιν	62002022002	62002022002	62002022002	ἐστιν	06200202200004
62002022003	ὁ	62002022003	62002022003	62002022003	ὁ	06200202200006
62002022004	ψεύστης	62002022004	62002022004	62002022004	ψεύστης	06200202200008
62002022005	εἰ	62002022005	62002022005	62002022005	εἰ	06200202200010
62002022006	μὴ	62002022006	62002022006	62002022006	μὴ	06200202200012
62002022007	ὁ	62002022007	62002022007	62002022007	ὁ	06200202200014
62002022008	ἀρνούμενος	62002022008	62002022008	62002022008	ἀρνούμενος	06200202200016
62002022009	ὅτι	62002022009	62002022009	62002022009	ὅτι	06200202200018
62002022010	Ἰησοῦς	62002022010	62002022010	62002022010	Ἰησοῦς	06200202200020
62002022011	οὐκ	62002022011	62002022011	62002022011	οὐκ	06200202200022
62002022012	ἔστιν	62002022012	62002022012	62002022012	ἔστιν	06200202200024
62002022013	ὁ	62002022013	62002022013	62002022013	ὁ	06200202200026
62002022014	Χριστός;	62002022014	62002022014	62002022014	χριστός;	06200202200028
62002022015	οὗτός	62002022015	62002022015	62002022015	οὗτός	06200202200030
62002022016	ἐστιν	62002022016	62002022016	62002022016	ἐστιν	06200202200032
62002022017	ὁ	62002022017	62002022017	62002022017	ὁ	06200202200034
62002022018	ἀντίχριστος,	62002022018	62002022018	62002022018	ἀντίχριστος,	06200202200036
62002022019	ὁ	62002022019	62002022019	62002022019	ὁ	06200202200038
62002022020	ἀρνούμενος	62002022020	62002022020	62002022020	ἀρνούμενος	06200202200040
62002022021	τὸν	62002022021	62002022021	62002022021	τὸν	06200202200042
62002022022	Πατέρα	62002022022	62002022022	62002022022	πατέρα	06200202200044
62002022023	καὶ	62002022023	62002022023	62002022023	καὶ	06200202200046
62002022024	τὸν	62002022024	62002022024	62002022024	τὸν	06200202200048
62002022025	Υἱόν.	62002022025	62002022025	62002022025	υἱόν.	06200202200050
62002023001	πᾶς	62002023001	62002023001	62002023001	πᾶς	06200202300002
62002023002	ὁ	62002023002	62002023002	62002023002	ὁ	06200202300004
62002023003	ἀρνούμενος	62002023003	62002023003	62002023003	ἀρνούμενος	06200202300006
62002023004	τὸν	62002023004	62002023004	62002023004	τὸν	06200202300008
62002023005	Υἱὸν	62002023005	62002023005	62002023005	υἱὸν	06200202300010
62002023006	οὐδὲ	62002023006	62002023006	62002023006	οὐδὲ	06200202300012
62002023007	τὸν	62002023007	62002023007	62002023007	τὸν	06200202300014
62002023008	Πατέρα	62002023008	62002023008	62002023008	πατέρα	06200202300016
62002023009	ἔχει·	62002023009	62002023009	62002023009	ἔχει·	06200202300018
62002023010	ὁ	62002023010	62002023010	62002023010	ὁ	06200202300020
62002023011	ὁμολογῶν	62002023011	62002023011	62002023011	ὁμολογῶν	06200202300022
62002023012	τὸν	62002023012	62002023012	62002023012	τὸν	06200202300024
62002023013	Υἱὸν	62002023013	62002023013	62002023013	υἱὸν	06200202300026
62002023014	καὶ	62002023014	62002023014	62002023014	καὶ	06200202300028
62002023015	τὸν	62002023015	62002023015	62002023015	τὸν	06200202300030
62002023016	Πατέρα	62002023016	62002023016	62002023016	πατέρα	06200202300032
62002023017	ἔχει.	62002023017	62002023017	62002023017	ἔχει.	06200202300034
62002024001	ὑμεῖς	62002024001	62002024001	62002024001	ὑμεῖς	06200202400002
62002024002	ὃ	62002024002	62002024002	62002024002	ὃ	06200202400004
62002024003	ἠκούσατε	62002024003	62002024003	62002024003	ἠκούσατε	06200202400006
62002024004	ἀπ’	62002024004	62002024004	62002024004	ἀπ’	06200202400008
62002024005	ἀρχῆς,	62002024005	62002024005	62002024005	ἀρχῆς,	06200202400010
62002024006	ἐν	62002024006	62002024006	62002024006	ἐν	06200202400012
62002024007	ὑμῖν	62002024007	62002024007	62002024007	ὑμῖν	06200202400014
62002024008	μενέτω.	62002024008	62002024008	62002024008	μενέτω·	06200202400016
62002024009	ἐὰν	62002024009	62002024009	62002024009	ἐὰν	06200202400018
62002024010	ἐν	62002024010	62002024010	62002024010	ἐν	06200202400020
62002024011	ὑμῖν	62002024011	62002024011	62002024011	ὑμῖν	06200202400022
62002024012	μείνῃ	62002024012	62002024012	62002024012	μείνῃ	06200202400024
62002024013	ὃ	62002024013	62002024013	62002024013	ὃ	06200202400026
62002024014	ἀπ’	62002024014	62002024014	62002024014	ἀπ’	06200202400028
62002024015	ἀρχῆς	62002024015	62002024015	62002024015	ἀρχῆς	06200202400030
62002024016	ἠκούσατε,	62002024016	62002024016	62002024016	ἠκούσατε,	06200202400032
62002024017	καὶ	62002024017	62002024017	62002024017	καὶ	06200202400034
62002024018	ὑμεῖς	62002024018	62002024018	62002024018	ὑμεῖς	06200202400036
62002024019	ἐν	62002024019	62002024019	62002024019	ἐν	06200202400038
62002024020	τῷ	62002024020	62002024020	62002024020	τῷ	06200202400040
62002024021	Υἱῷ	62002024021	62002024021	62002024021	υἱῷ	06200202400042
62002024022	καὶ	62002024022	62002024022	62002024022	καὶ	06200202400044
62002024023	ἐν	62002024023	62002024023	62002024023	ἐν	06200202400046
62002024024	τῷ	62002024024	62002024024	62002024024	τῷ	06200202400048
62002024025	Πατρὶ	62002024025	62002024025	62002024025	πατρὶ	06200202400050
62002024026	μενεῖτε.	62002024026	62002024026	62002024026	μενεῖτε.	06200202400052
62002025001	καὶ	62002025001	62002025001	62002025001	καὶ	06200202500002
62002025002	αὕτη	62002025002	62002025002	62002025002	αὕτη	06200202500004
62002025003	ἐστὶν	62002025003	62002025003	62002025003	ἐστὶν	06200202500006
62002025004	ἡ	62002025004	62002025004	62002025004	ἡ	06200202500008
62002025005	ἐπαγγελία	62002025005	62002025005	62002025005	ἐπαγγελία	06200202500010
62002025006	ἣν	62002025006	62002025006	62002025006	ἣν	06200202500012
62002025007	αὐτὸς	62002025007	62002025007	62002025007	αὐτὸς	06200202500014
62002025008	ἐπηγγείλατο	62002025008	62002025008	62002025008	ἐπηγγείλατο	06200202500016
62002025009	ἡμῖν,	62002025009	62002025009	62002025009	ἡμῖν,	06200202500018
62002025010	τὴν	62002025010	62002025010	62002025010	τὴν	06200202500020
62002025011	ζωὴν	62002025011	62002025011	62002025011	ζωὴν	06200202500022
62002025012	τὴν	62002025012	62002025012	62002025012	τὴν	06200202500024
62002025013	αἰώνιον.	62002025013	62002025013	62002025013	αἰώνιον.	06200202500026
62002026001	Ταῦτα	62002026001	62002026001	62002026001	Ταῦτα	06200202600002
62002026002	ἔγραψα	62002026002	62002026002	62002026002	ἔγραψα	06200202600004
62002026003	ὑμῖν	62002026003	62002026003	62002026003	ὑμῖν	06200202600006
62002026004	περὶ	62002026004	62002026004	62002026004	περὶ	06200202600008
62002026005	τῶν	62002026005	62002026005	62002026005	τῶν	06200202600010
62002026006	πλανώντων	62002026006	62002026006	62002026006	πλανώντων	06200202600012
62002026007	ὑμᾶς.	62002026007	62002026007	62002026007	ὑμᾶς.	06200202600014
62002027001	καὶ	62002027001	62002027001	62002027001	καὶ	06200202700002
62002027002	ὑμεῖς	62002027002	62002027002	62002027002	ὑμεῖς	06200202700004
62002027003	τὸ	62002027003	62002027003	62002027003	τὸ	06200202700006
62002027004	χρῖσμα	62002027004	62002027004	62002027004	χρῖσμα	06200202700008
62002027005	ὃ	62002027005	62002027005	62002027005	ὃ	06200202700010
62002027006	ἐλάβετε	62002027006	62002027006	62002027006	ἐλάβετε	06200202700012
62002027007	ἀπ’	62002027007	62002027007	62002027007	ἀπ’	06200202700014
62002027008	αὐτοῦ	62002027008	62002027008	62002027008	αὐτοῦ	06200202700016
62002027009	μένει	62002027009	62002027009	62002027009	μένει	06200202700018
62002027010	ἐν	62002027010	62002027010	62002027010	ἐν	06200202700020
62002027011	ὑμῖν,	62002027011	62002027011	62002027011	ὑμῖν,	06200202700022
62002027012	καὶ	62002027012	62002027012	62002027012	καὶ	06200202700024
62002027013	οὐ	62002027013	62002027013	62002027013	οὐ	06200202700026
62002027014	χρείαν	62002027014	62002027014	62002027014	χρείαν	06200202700028
62002027015	ἔχετε	62002027015	62002027015	62002027015	ἔχετε	06200202700030
62002027016	ἵνα	62002027016	62002027016	62002027016	ἵνα	06200202700032
62002027017	τις	62002027017	62002027017	62002027017	τις	06200202700034
62002027018	διδάσκῃ	62002027018	62002027018	62002027018	διδάσκῃ	06200202700036
62002027019	ὑμᾶς·	62002027019	62002027019	62002027019	ὑμᾶς·	06200202700038
62002027020	ἀλλ’	62002027020	62002027020	62002027020	ἀλλ’	06200202700040
62002027021	ὡς	62002027021	62002027021	62002027021	ὡς	06200202700042
62002027022	τὸ	62002027022	62002027022	62002027022	τὸ	06200202700044
62002027023	αὐτοῦ	62002027023	62002027023	62002027023	αὐτοῦ	06200202700046
62002027024	χρῖσμα	62002027024	62002027024	62002027024	χρῖσμα	06200202700048
62002027025	διδάσκει	62002027025	62002027025	62002027025	διδάσκει	06200202700050
62002027026	ὑμᾶς	62002027026	62002027026	62002027026	ὑμᾶς	06200202700052
62002027027	περὶ	62002027027	62002027027	62002027027	περὶ	06200202700054
62002027028	πάντων,	62002027028	62002027028	62002027028	πάντων,	06200202700056
62002027029	καὶ	62002027029	62002027029	62002027029	καὶ	06200202700058
62002027030	ἀληθές	62002027030	62002027030	62002027030	ἀληθές	06200202700060
62002027031	ἐστιν	62002027031	62002027031	62002027031	ἐστιν	06200202700062
62002027032	καὶ	62002027032	62002027032	62002027032	καὶ	06200202700064
62002027033	οὐκ	62002027033	62002027033	62002027033	οὐκ	06200202700066
62002027034	ἔστιν	62002027034	62002027034	62002027034	ἔστιν	06200202700068
62002027035	ψεῦδος,	62002027035	62002027035	62002027035	ψεῦδος,	06200202700070
62002027036	καὶ	62002027036	62002027036	62002027036	καὶ	06200202700072
62002027037	καθὼς	62002027037	62002027037	62002027037	καθὼς	06200202700074
62002027038	ἐδίδαξεν	62002027038	62002027038	62002027038	ἐδίδαξεν	06200202700076
62002027039	ὑμᾶς,	62002027039	62002027039	62002027039	ὑμᾶς,	06200202700078
62002027040	μένετε	62002027040	62002027040	62002027040	μένετε	06200202700080
62002027041	ἐν	62002027041	62002027041	62002027041	ἐν	06200202700082
62002027042	αὐτῷ.	62002027042	62002027042	62002027042	αὐτῷ.	06200202700084
62002028001	Καὶ	62002028001	62002028001	62002028001	Καὶ	06200202800002
62002028002	νῦν,	62002028002	62002028002	62002028002	νῦν,	06200202800004
62002028003	τεκνία,	62002028003	62002028003	62002028003	τεκνία,	06200202800006
62002028004	μένετε	62002028004	62002028004	62002028004	μένετε	06200202800008
62002028005	ἐν	62002028005	62002028005	62002028005	ἐν	06200202800010
62002028006	αὐτῷ,	62002028006	62002028006	62002028006	αὐτῷ,	06200202800012
62002028007	ἵνα	62002028007	62002028007	62002028007	ἵνα	06200202800014
62002028008	ἐὰν	62002028008	62002028008	62002028008	ἐὰν	06200202800016
62002028009	φανερωθῇ	62002028009	62002028009	62002028009	φανερωθῇ	06200202800018
62002028010	σχῶμεν	62002028010	62002028010	62002028010	σχῶμεν	06200202800020
62002028011	παρρησίαν	62002028011	62002028011	62002028011	παρρησίαν	06200202800022
62002028012	καὶ	62002028012	62002028012	62002028012	καὶ	06200202800024
62002028013	μὴ	62002028013	62002028013	62002028013	μὴ	06200202800026
62002028014	αἰσχυνθῶμεν	62002028014	62002028014	62002028014	αἰσχυνθῶμεν	06200202800028
62002028015	ἀπ’	62002028015	62002028015	62002028015	ἀπ’	06200202800030
62002028016	αὐτοῦ	62002028016	62002028016	62002028016	αὐτοῦ	06200202800032
62002028017	ἐν	62002028017	62002028017	62002028017	ἐν	06200202800034
62002028018	τῇ	62002028018	62002028018	62002028018	τῇ	06200202800036
62002028019	παρουσίᾳ	62002028019	62002028019	62002028019	παρουσίᾳ	06200202800038
62002028020	αὐτοῦ.	62002028020	62002028020	62002028020	αὐτοῦ.	06200202800040
62002029001	ἐὰν	62002029001	62002029001	62002029001	ἐὰν	06200202900002
62002029002	εἰδῆτε	62002029002	62002029002	62002029002	εἰδῆτε	06200202900004
62002029003	ὅτι	62002029003	62002029003	62002029003	ὅτι	06200202900006
62002029004	δίκαιός	62002029004	62002029004	62002029004	δίκαιός	06200202900008
62002029005	ἐστιν,	62002029005	62002029005	62002029005	ἐστιν,	06200202900010
62002029006	γινώσκετε	62002029006	62002029006	62002029006	γινώσκετε	06200202900012
62002029007	ὅτι	62002029007	62002029007	62002029007	ὅτι	06200202900014
62002029008	καὶ	62002029008	62002029008			06200202900016
62002029009	πᾶς	62002029009	62002029009	62002029008	πᾶς	06200202900018
62002029010	ὁ	62002029010	62002029010	62002029009	ὁ	06200202900020
62002029011	ποιῶν	62002029011	62002029011	62002029010	ποιῶν	06200202900022
62002029012	τὴν	62002029012	62002029012	62002029011	τὴν	06200202900024
62002029013	δικαιοσύνην	62002029013	62002029013	62002029012	δικαιοσύνην	06200202900026
62002029014	ἐξ	62002029014	62002029014	62002029013	ἐξ	06200202900028
62002029015	αὐτοῦ	62002029015	62002029015	62002029014	αὐτοῦ	06200202900030
62002029016	γεγέννηται.	62002029016	62002029016	62002029015	γεγέννηται.	06200202900032
62003001001	Ἴδετε	62003001001	62003001001	62003001001	ἴδετε	06200300100002
62003001002	ποταπὴν	62003001002	62003001002	62003001002	ποταπὴν	06200300100004
62003001003	ἀγάπην	62003001003	62003001003	62003001003	ἀγάπην	06200300100006
62003001004	δέδωκεν	62003001004	62003001004	62003001004	δέδωκεν	06200300100008
62003001005	ἡμῖν	62003001005	62003001005	62003001005	ἡμῖν	06200300100010
62003001006	ὁ	62003001006	62003001006	62003001006	ὁ	06200300100012
62003001007	Πατὴρ	62003001007	62003001007	62003001007	πατὴρ	06200300100014
62003001008	ἵνα	62003001008	62003001008	62003001008	ἵνα	06200300100016
62003001009	τέκνα	62003001009	62003001009	62003001009	τέκνα	06200300100018
62003001010	Θεοῦ	62003001010	62003001010	62003001010	θεοῦ	06200300100020
62003001011	κληθῶμεν,	62003001011	62003001011	62003001011	κληθῶμεν,	06200300100022
62003001012	καὶ	62003001012	62003001012	62003001012	καὶ	06200300100024
62003001013	ἐσμέν.	62003001013	62003001013	62003001013	ἐσμέν.	06200300100026
62003001014	διὰ	62003001014	62003001014	62003001014	διὰ	06200300100028
62003001015	τοῦτο	62003001015	62003001015	62003001015	τοῦτο	06200300100030
62003001016	ὁ	62003001016	62003001016	62003001016	ὁ	06200300100032
62003001017	κόσμος	62003001017	62003001017	62003001017	κόσμος	06200300100034
62003001018	οὐ	62003001018	62003001018	62003001018	οὐ	06200300100036
62003001019	γινώσκει	62003001019	62003001019	62003001019	γινώσκει	06200300100038
62003001020	ἡμᾶς,	62003001020	62003001020	62003001020	ἡμᾶς	06200300100040
62003001021	ὅτι	62003001021	62003001021	62003001021	ὅτι	06200300100042
62003001022	οὐκ	62003001022	62003001022	62003001022	οὐκ	06200300100044
62003001023	ἔγνω	62003001023	62003001023	62003001023	ἔγνω	06200300100046
62003001024	αὐτόν.	62003001024	62003001024	62003001024	αὐτόν.	06200300100048
62003002001	Ἀγαπητοί,	62003002001	62003002001	62003002001	ἀγαπητοί,	06200300200002
62003002002	νῦν	62003002002	62003002002	62003002002	νῦν	06200300200004
62003002003	τέκνα	62003002003	62003002003	62003002003	τέκνα	06200300200006
62003002004	Θεοῦ	62003002004	62003002004	62003002004	θεοῦ	06200300200008
62003002005	ἐσμεν,	62003002005	62003002005	62003002005	ἐσμεν,	06200300200010
62003002006	καὶ	62003002006	62003002006	62003002006	καὶ	06200300200012
62003002007	οὔπω	62003002007	62003002007	62003002007	οὔπω	06200300200014
62003002008	ἐφανερώθη	62003002008	62003002008	62003002008	ἐφανερώθη	06200300200016
62003002009	τί	62003002009	62003002009	62003002009	τί	06200300200018
62003002010	ἐσόμεθα.	62003002010	62003002010	62003002010	ἐσόμεθα.	06200300200020
62003002011	οἴδαμεν	62003002011	62003002011	62003002011	οἴδαμεν	06200300200022
62003002012	ὅτι	62003002012	62003002012	62003002012	ὅτι	06200300200024
62003002013	ἐὰν	62003002013	62003002013	62003002013	ἐὰν	06200300200026
62003002014	φανερωθῇ	62003002014	62003002014	62003002014	φανερωθῇ	06200300200028
62003002015	ὅμοιοι	62003002015	62003002015	62003002015	ὅμοιοι	06200300200030
62003002016	αὐτῷ	62003002016	62003002016	62003002016	αὐτῷ	06200300200032
62003002017	ἐσόμεθα,	62003002017	62003002017	62003002017	ἐσόμεθα,	06200300200034
62003002018	ὅτι	62003002018	62003002018	62003002018	ὅτι	06200300200036
62003002019	ὀψόμεθα	62003002019	62003002019	62003002019	ὀψόμεθα	06200300200038
62003002020	αὐτὸν	62003002020	62003002020	62003002020	αὐτὸν	06200300200040
62003002021	καθώς	62003002021	62003002021	62003002021	καθώς	06200300200042
62003002022	ἐστιν.	62003002022	62003002022	62003002022	ἐστιν.	06200300200044
62003003001	καὶ	62003003001	62003003001	62003003001	καὶ	06200300300002
