index,id,title,pdf_filename,source_url,section_index,section_type,heading_level,content
1020,appendix-28,28. Muhammad Wrote God's Revelations With His Own Hand,appendix_28.pdf,https://www.masjidtucson.org/quran/appendices/appendix28.html,5,paragraph,,"The Prophet was a successful merchant. The ""Muslim scholars"" who fabricated the illiteracy lie forgot that there were no numbers during the Prophet's time; the letters of the alphabet were used as numbers. As a merchant dealing with numbers every day, the Prophet had to know the alphabet, from one to one-thousand."
1021,appendix-28,28. Muhammad Wrote God's Revelations With His Own Hand,appendix_28.pdf,https://www.masjidtucson.org/quran/appendices/appendix28.html,6,paragraph,,"The Quran tells us that Muhammad wrote down the Quran - Muhammad's contemporaries are quoted as saying, ""These are tales from the past that he wrote down. They are being dictated to him day and night"" (25:5). You cannot ""dictate"" to an illiterate person. The Prophet's enemies who accuse him of illiteracy abuse Verse 29:48, which relates specifically to previous scriptures."
1022,appendix-28,28. Muhammad Wrote God's Revelations With His Own Hand,appendix_28.pdf,https://www.masjidtucson.org/quran/appendices/appendix28.html,7,paragraph,,"On the 27th night of Ramadan 13 B.H. (Before Hijerah), Muhammad the soul, the real person, not the body, was summoned to the highest universe and the Quran was given to him (2:97, 17:1, 44:3, 53:1-18, 97:1-5). Subsequently, the angel Gabriel helped Muhammad release a few verses of the Quran at a time, from the soul to Muhammad's memory. The Prophet wrote down and memorized the verses just released into his mind. When the Prophet died, he left the complete Quran written down with his own hand in the chronological order of revelation, along with specific instructions as to where to place every verse. The divine instructions recorded by the Prophet were designed to put the Quran together into the final format intended for God's Final Testament to the world (75:17). The early Muslims did not get around to putting the Quran together until the time of Khalifa Rashed `Uthmaan. A committee was appointed to carry out this task. Read Appendix 24 for the details."
1023,appendix-29,29. The Missing Basmalah,appendix_29.pdf,https://www.masjidtucson.org/quran/appendices/appendix29.html,1,heading,1,The Missing Basmalah
1024,appendix-29,29. The Missing Basmalah,appendix_29.pdf,https://www.masjidtucson.org/quran/appendices/appendix29.html,2,paragraph,,"Every sura in the Quran opens with the statement ""In the name of God, Most Gracious, Most Merciful,"" known as the Basmalah, with the exception of Sura 9. This conspicuous absence of the Basmalah from Sura 9 has been an intriguing feature of the Quran for 14 centuries. Many theories have been advanced to explain this phenomenon."
1025,appendix-29,29. The Missing Basmalah,appendix_29.pdf,https://www.masjidtucson.org/quran/appendices/appendix29.html,3,paragraph,,"Now we learn that the missing Basmalah plays a significant role as [1] a significant constituent of the Quran's mathematical miracle, and [2] a glaring sign from the Most Gracious, Most Merciful, that Sura 9 has been tampered with and must be purified (Appendix 24). Both roles of the missing Basmalah were revealed with the discovery of the Quran's mathematical code. The following list of factual observations illustrate the miraculous features of the missing Basmalah:"
1026,appendix-29,29. The Missing Basmalah,appendix_29.pdf,https://www.masjidtucson.org/quran/appendices/appendix29.html,4,paragraph,,"[1] Since the Basmalah consists of 19 Arabic letters, and prefixes all the suras except one, it can be considered the foundation upon which the Quran's 19-based code is built. But the absence of the Basmalah from Sura 9 causes the number of this crucial opening statement to be 113, a number that does not conform with the Quran's code. However, we find that this deficiency is compensated for in Sura 27. Two Basmalahs occur in Sura 27, one as an opener and one in Verse 30. This restores the total number of Basmalahs in the Quran to 114, 19x6."
1027,appendix-29,29. The Missing Basmalah,appendix_29.pdf,https://www.masjidtucson.org/quran/appendices/appendix29.html,5,paragraph,,"[2] From the missing Basmalah of Sura 9 to the extra Basmalah of Sura 27, there are 19 suras."
1028,appendix-29,29. The Missing Basmalah,appendix_29.pdf,https://www.masjidtucson.org/quran/appendices/appendix29.html,6,paragraph,,"[3] The sum of sura numbers from the missing Basmalah (Sura 9) to the extra Basmalah (Sura 27) is 9+10+11+12+ ... +25+26+27 = 342, 19x18. This is a mathematical property, any consecutive 19 numbers will add up to a multiple of 19. But the miraculous phenomenon is that this number, 342, equals the number of words from the first Basmalah of Sura 27 to the second Basmalah in 27:30."
1029,appendix-29,29. The Missing Basmalah,appendix_29.pdf,https://www.masjidtucson.org/quran/appendices/appendix29.html,7,paragraph,,"[4] The occurrence of the extra Basmalah in 27:30 conforms with the Quran's code in that the sura number, plus the verse number is a multiple of 19 (27+30 = 57 = 19x3)."
1030,appendix-29,29. The Missing Basmalah,appendix_29.pdf,https://www.masjidtucson.org/quran/appendices/appendix29.html,8,paragraph,,[5] The occurrence of the extra Basmalah in Verse 30 compares with the occurrence of the number 19 itself in Verse 30 (Sura 74).
1031,appendix-29,29. The Missing Basmalah,appendix_29.pdf,https://www.masjidtucson.org/quran/appendices/appendix29.html,9,paragraph,,"[6] The Quran contains 6234 numbered verses. The absence of the Basmalah from Sura 9, and compensating for it in Verse 30 of Sura 27 gives us two numbered Basmalahs, 1:1 & 27:30, and 112 un-numbered Basmalahs. This causes the total number of verses in the Quran to be 6234+112 = 6346, 19x334."
1032,appendix-29,29. The Missing Basmalah,appendix_29.pdf,https://www.masjidtucson.org/quran/appendices/appendix29.html,10,paragraph,,"[7] From the missing Basmalah to the extra Basmalah, the number of verses containing the word ""Allah"" is 513, 19x27. Note that 27 is the sura number where the extra Basmalah occurs. The data are in Table 1."
1033,appendix-29,29. The Missing Basmalah,appendix_29.pdf,https://www.masjidtucson.org/quran/appendices/appendix29.html,11,paragraph,,"Table 1: The Verses Containing the Word ""Allah"" from the Missing Basmalah to the Extra Basmalah."
1034,appendix-29,29. The Missing Basmalah,appendix_29.pdf,https://www.masjidtucson.org/quran/appendices/appendix29.html,12,table,,"Sura Number Verses w/ ""Allah"" ------ --------- 9 100 10 49 11 33 12 34 13 23 14 28 15 2 16 64 17 10 18 14 19 8 20 6 21 5 22 50 23 12 24 50 25 6 26 13 27 6 --- --- 342 (19x18) 513 (19x27)"
1035,appendix-29,29. The Missing Basmalah,appendix_29.pdf,https://www.masjidtucson.org/quran/appendices/appendix29.html,13,paragraph,,"[8] The sum of verse numbers (1+2+3+ ... +n), plus the number of verses, from the missing Basmalah to the extra Basmalah is 119624, 19x6296. See Table 2."
1036,appendix-29,29. The Missing Basmalah,appendix_29.pdf,https://www.masjidtucson.org/quran/appendices/appendix29.html,14,paragraph,,Table 2: Suras & Verses From the Missing Basmalah to the Extra Basmalah
1037,appendix-29,29. The Missing Basmalah,appendix_29.pdf,https://www.masjidtucson.org/quran/appendices/appendix29.html,15,table,,Sura Verses Sum of Verse # ---- ------ -------------- 9 127 8128 10 109 5995 11 123 7626 12 111 6216 13 43 946 14 52 1378 15 99 4950 16 128 8256 17 111 6216 18 110 6105 19 98 4851 20 135 9180 21 112 6328 22 78 3081 23 118 7021 24 64 2080 25 77 3003 26 227 25878 27 29 435 --- ---- ------ 342 1951 117673 342 + 1951 + 117673 =119624 = 19 x 6296
1038,appendix-29,29. The Missing Basmalah,appendix_29.pdf,https://www.masjidtucson.org/quran/appendices/appendix29.html,16,paragraph,,"[9] This item also proves that Sura 9 consists of 127 verses, not 129 (see Appendix 24). The sum of digits of 127 is 1+2+7=10. By finding all the verses whose digits add up to 10, from the missing Basmalah of Sura 9 to the extra Basmalah of Sura 27, then adding the number of these verses to the total number of verses from the missing Basmalah to the extra Basmalah, we get 2128, or 19x112 (Table 3)."
1039,appendix-29,29. The Missing Basmalah,appendix_29.pdf,https://www.masjidtucson.org/quran/appendices/appendix29.html,17,paragraph,,"[10] Sura 9 is an odd-numbered sura whose number of verses (127) is also odd. From the missing Basmalah to the extra Basmalah, there are 7 suras that possess this property; they are odd-numbered suras whose numbers of verses are also odd. As detailed in Table 4, these are Suras 9, 11, 13, 15, 17, 25, and 27. By adding the digits that make up the sura numbers and the numbers of verses, the grand total is 114, 19x6."
1040,appendix-29,29. The Missing Basmalah,appendix_29.pdf,https://www.masjidtucson.org/quran/appendices/appendix29.html,18,paragraph,,"Table 3: The Verse Whose Digits Add Up to 10, from the Missing Basmalah to the Extra Basmalah"
1041,appendix-29,29. The Missing Basmalah,appendix_29.pdf,https://www.masjidtucson.org/quran/appendices/appendix29.html,19,table,,Sura No No. of Verses No. of Occurences ---- ------. ---------- 9 127 12 10 109 10 11 123 11 12 111 10 13 43 3 14 52 4 15 99 9 16 128 12 17 111 10 18 110 10 19 98 9 20 135 12 21 112 10 22 78 7 23 118 11 24 64 6 25 77 7 26 227 22 27 29 2 --- ---- --- 342 1951 177 (19x18) & 1951+177=2128=19x112
1042,appendix-29,29. The Missing Basmalah,appendix_29.pdf,https://www.masjidtucson.org/quran/appendices/appendix29.html,20,paragraph,,Table 4: The Odd-numbered Suras Whose Number of Verses are also Odd
1043,appendix-29,29. The Missing Basmalah,appendix_29.pdf,https://www.masjidtucson.org/quran/appendices/appendix29.html,21,table,,Sura No. Sum of Digits No of Verses Sum of Digits ---- ------ ------ ------ 9 9 127 10 11 2 123 6 13 4 43 7 15 6 99 18 17 8 111 3 25 7 77 14 27 9 29 11 -- -- 45 69 45+69 = 114 = 19x6
1044,appendix-29,29. The Missing Basmalah,appendix_29.pdf,https://www.masjidtucson.org/quran/appendices/appendix29.html,22,paragraph,,"[11] The next two features authenticate both the missing Basmalah and the number of verses in Sura 9 (where two false verses had been injected). If we take the same suras listed in Table 4, odd-numbered suras whose numbers of verses are also odd, and write down the number of every sura, followed by its number of verses, the resulting long number (30 digits) is a multiple of 19 (Figure 1)."
1045,appendix-29,29. The Missing Basmalah,appendix_29.pdf,https://www.masjidtucson.org/quran/appendices/appendix29.html,23,paragraph,,"[12] Let us continue to work with the suras listed in Table 4. They are the odd-numbered suras whose verses are also odd-numbered, from the missing Basmalah to the extra Basmalah. If we write down the number of every sura, followed by the last digit in every verse in that sura, we end up with a long number, 1988 digits, which is divisible by 19 (Figure 2)."
1046,appendix-29,29. The Missing Basmalah,appendix_29.pdf,https://www.masjidtucson.org/quran/appendices/appendix29.html,24,table,,9 127 11 123 13 43 15 99 17 111 25 77 27 29 Every sura number is followed by the number of verses in that sura. This long number equals 19 x 48037427533385052195322409091. [Figure 1]
1047,appendix-29,29. The Missing Basmalah,appendix_29.pdf,https://www.masjidtucson.org/quran/appendices/appendix29.html,25,paragraph,,9 127 11 123 13 43 15 99 17 111 25 77 27 29
1048,appendix-29,29. The Missing Basmalah,appendix_29.pdf,https://www.masjidtucson.org/quran/appendices/appendix29.html,26,paragraph,,Every sura number is followed by the number of verses in that sura. This long number equals 19 x 48037427533385052195322409091.
1049,appendix-29,29. The Missing Basmalah,appendix_29.pdf,https://www.masjidtucson.org/quran/appendices/appendix29.html,27,table,,9 1234567890123... ... 27 1234567890 ... 789 The sura number is followed by the last digit in every verse number. [Figure 2]
1050,appendix-29,29. The Missing Basmalah,appendix_29.pdf,https://www.masjidtucson.org/quran/appendices/appendix29.html,28,paragraph,,9 1234567890123... ... 27 1234567890 ... 789
1051,appendix-29,29. The Missing Basmalah,appendix_29.pdf,https://www.masjidtucson.org/quran/appendices/appendix29.html,29,paragraph,,The sura number is followed by the last digit in every verse number.
1052,appendix-30,30. Polygamy,appendix_30.pdf,https://www.masjidtucson.org/quran/appendices/appendix30.html,1,heading,1,Polygamy
1053,appendix-30,30. Polygamy,appendix_30.pdf,https://www.masjidtucson.org/quran/appendices/appendix30.html,2,paragraph,,"Polygamy was a way of life until the Quran was revealed 1400 years ago. When the earth was young and under-populated, polygamy was one way of populating it and bringing in the human beings needed to carry out God's plan. By the time the Quran was revealed, the world had been sufficiently populated, and the Quran put down the first limitations against polygamy."
1054,appendix-30,30. Polygamy,appendix_30.pdf,https://www.masjidtucson.org/quran/appendices/appendix30.html,3,paragraph,,"Polygamy is permitted in the Quran, but under strictly observed circumstances. Any abuse of this divine permission incurs severe retribution. Thus, although polygamy is permitted by God, it behooves us to examine our circumstances carefully before saying that a particular polygamous relationship is permissible."
1055,appendix-30,30. Polygamy,appendix_30.pdf,https://www.masjidtucson.org/quran/appendices/appendix30.html,4,paragraph,,"Our perfect example here is the prophet Muhammad. He was married to one wife, Khadijah, until she died. He had all his children, except one, from Khadijah. Thus, she and her children enjoyed the Prophet's full attention for as long as she was married to him; twenty-five years. For all practical purposes, Muhammad had one wife - from the age of 25 to 50. During the remaining 13 years of his life, he married the aged widows of his friends who left many children. The children needed a complete home, with a fatherly figure, and the Prophet provided that. Providing a fatherly figure for orphans is the only specific circumstance in support of polygamy mentioned in the Quran (4:3)."
1056,appendix-30,30. Polygamy,appendix_30.pdf,https://www.masjidtucson.org/quran/appendices/appendix30.html,5,paragraph,,"Other than marrying widowed mothers of orphans, there were three political marriages in the Prophet's life. His close friends Abu Bakr and Omar insisted that he marry their daughters, Aisha and Hafsah, to establish traditional family ties among them. The third marriage was to Maria the Egyptian; she was given to him as a political gesture of friendship from the ruler of Egypt."
1057,appendix-30,30. Polygamy,appendix_30.pdf,https://www.masjidtucson.org/quran/appendices/appendix30.html,6,paragraph,,This perfect example tells us that a man must give his full attention and loyalty in marriage to his wife and children in order to raise a happy and wholesome family.
1058,appendix-30,30. Polygamy,appendix_30.pdf,https://www.masjidtucson.org/quran/appendices/appendix30.html,7,paragraph,,"The Quran emphasizes the limitations against polygamy in very strong words: ""If you fear lest you may not be perfectly equitable in treating more than one wife, then you shall be content with one."" (4:3) ""You cannot be equitable in a polygamous relationship, no matter how hard you try."" (4:129)"
1059,appendix-30,30. Polygamy,appendix_30.pdf,https://www.masjidtucson.org/quran/appendices/appendix30.html,8,paragraph,,"The Quranic limitations against polygamy point out the possibility of abusing God's law. Therefore, unless we are absolutely sure that God's law will not be abused, we had better resist our lust and stay away from polygamy. If the circumstances do not dictate polygamy, we had better give our full attention to one wife and one set of children. The children's psychological and social well-being, especially in countries where polygamy is prohibited, almost invariably dictate monogamy. A few basic criteria must be observed in contemplating polygamy:"
1060,appendix-30,30. Polygamy,appendix_30.pdf,https://www.masjidtucson.org/quran/appendices/appendix30.html,9,paragraph,,1. It must alleviate pain and suffering and not cause any pain or suffering.
1061,appendix-30,30. Polygamy,appendix_30.pdf,https://www.masjidtucson.org/quran/appendices/appendix30.html,10,paragraph,,"2. If you have a young family, it is almost certain that polygamy is an abuse."
1062,appendix-30,30. Polygamy,appendix_30.pdf,https://www.masjidtucson.org/quran/appendices/appendix30.html,11,paragraph,,3. Polygamy to substitute a younger wife is an abuse of God's law (4:19).
1063,appendix-31,31. Evolution: Divinely Controlled,appendix_31.pdf,https://www.masjidtucson.org/quran/appendices/appendix31.html,1,heading,1,Evolution: Divinely Controlled
1064,appendix-31,31. Evolution: Divinely Controlled,appendix_31.pdf,https://www.masjidtucson.org/quran/appendices/appendix31.html,2,paragraph,,We learn from the Quran that evolution is a divinely designed fact:
1065,appendix-31,31. Evolution: Divinely Controlled,appendix_31.pdf,https://www.masjidtucson.org/quran/appendices/appendix31.html,3,table,,"Life began in water: ""From water we initiated all living things."" (21:30, 24:45)"
1066,appendix-31,31. Evolution: Divinely Controlled,appendix_31.pdf,https://www.masjidtucson.org/quran/appendices/appendix31.html,4,paragraph,,"Life began in water: ""From water we initiated all living things."" (21:30, 24:45)"
1067,appendix-31,31. Evolution: Divinely Controlled,appendix_31.pdf,https://www.masjidtucson.org/quran/appendices/appendix31.html,5,table,,"Humans not descendants of monkeys: ""He started the creation of man from mud."" (32:7) Man created from ""aged"" mud: ""I am creating the human being from 'aged' clay."" (15:28)"
1068,appendix-31,31. Evolution: Divinely Controlled,appendix_31.pdf,https://www.masjidtucson.org/quran/appendices/appendix31.html,6,paragraph,,"Humans not descendants of monkeys: ""He started the creation of man from mud."" (32:7)"
1069,appendix-31,31. Evolution: Divinely Controlled,appendix_31.pdf,https://www.masjidtucson.org/quran/appendices/appendix31.html,7,paragraph,,"Man created from ""aged"" mud: ""I am creating the human being from 'aged' clay."" (15:28)"
1070,appendix-31,31. Evolution: Divinely Controlled,appendix_31.pdf,https://www.masjidtucson.org/quran/appendices/appendix31.html,8,paragraph,,"Evolution is possible only within a given species. For example, the navel orange evolved from seeded oranges, not from apples. The laws of probability preclude the possibility of haphazard evolution between species. A fish cannot evolve into a bird; a monkey can never evolve into a human."
1071,appendix-31,31. Evolution: Divinely Controlled,appendix_31.pdf,https://www.masjidtucson.org/quran/appendices/appendix31.html,9,heading,3,Probability Laws Preclude Darwin's Evolution
1072,appendix-31,31. Evolution: Divinely Controlled,appendix_31.pdf,https://www.masjidtucson.org/quran/appendices/appendix31.html,10,paragraph,,"In this computer age, we have mathematical laws that tell us whether a certain event is probable or not. If we throw five numbered cubes up in the air and let them fall into a guided straight line, the probability laws tell us the number of possible combinations we can get: 1x2x3x4x5=120 combinations. Thus, the probability of obtaining any combination is 1 in 120, or 1/120, or 0.0086. This probability diminishes fast when we increase the number of cubes. If we increase them by one, the number of combinations becomes 1x2x3x4x5x6=720, and the probability of getting any combination diminishes to 1/720, 0.0014. Mathematicians, who are very exacting scientists, have agreed that the probability diminishes to ""Zero"" when we increase the number of cubes to 84. If we work with 84 cubes, the probability diminishes to 209x10-50, or 0.00000000000000000000000000000000000000000000000000209"
1073,appendix-31,31. Evolution: Divinely Controlled,appendix_31.pdf,https://www.masjidtucson.org/quran/appendices/appendix31.html,11,paragraph,,"Darwin's famous statement that ""life began as a `simple' cell"" is laughable. As recently as 50 years ago, Wells, Huxley, and Wells wrote in their classic textbook that ""nothing can be seen inside the nucleus but clear fluid."" We know now that the cell, is an extremely complex unit, with billions of nucleotides in the gene material inside the nucleus, and millions of biochemical reactions. The probability laws tell us that the probability of the haphazard creation of the exacting sequences of nucleotides into DNA is Zero, many times over. We are not talking about 84 nucleotides; we are talking about billions of nucleotides that must be arranged in a specific sequence."
1074,appendix-31,31. Evolution: Divinely Controlled,appendix_31.pdf,https://www.masjidtucson.org/quran/appendices/appendix31.html,12,paragraph,,"Some evolutionists have stated that the human gene and the monkey's gene are 90% similar. However, even if the similarity was 99%, we are still talking about 300,000,000 nucleotides that must be haphazardly re-arranged to change the monkey into a human. The probability laws preclude this as an utter impossibility. The human gene contains 30,000,000,000 nucleotides; 1% of that is 300,000,000."
1075,appendix-31,31. Evolution: Divinely Controlled,appendix_31.pdf,https://www.masjidtucson.org/quran/appendices/appendix31.html,13,paragraph,,A fitting quote here is that of Professor Edwin Conklin; he stated:
1076,appendix-31,31. Evolution: Divinely Controlled,appendix_31.pdf,https://www.masjidtucson.org/quran/appendices/appendix31.html,14,table,,The probability of life originating from accident is comparable to the probability of the Unabridged Dictionary resulting from an explosion in a printing factory.
1077,appendix-32,32. The Crucial Age of 40,appendix_32.pdf,https://www.masjidtucson.org/quran/appendices/appendix32.html,1,heading,1,The Crucial Age of 40
1078,appendix-32,32. The Crucial Age of 40,appendix_32.pdf,https://www.masjidtucson.org/quran/appendices/appendix32.html,2,paragraph,,"What is the age of responsibility? If a child dies at the age of 12, without even hearing about God, does this child go to Heaven or Hell? What if the child is 15 years old, or 21, or 25? At what age will the human being be held responsible for his or her beliefs? This question has puzzled researchers of all religions for a long time."
1079,appendix-32,32. The Crucial Age of 40,appendix_32.pdf,https://www.masjidtucson.org/quran/appendices/appendix32.html,3,paragraph,,"The Quran sets the age of responsibility at 40; anyone who dies before this age goes to Heaven (46:15). If the person believed in God and benefitted from belief by nourishing and developing the soul (see Appendix 15), he or she goes to the High Heaven. Otherwise, the person goes to the Lower Heaven."
1080,appendix-32,32. The Crucial Age of 40,appendix_32.pdf,https://www.masjidtucson.org/quran/appendices/appendix32.html,4,paragraph,,"Your first reaction to this piece of information is objection: ""What if the person was really bad, evil, and an atheist, will he go to Heaven if he died before the age of 40?"" This is because you are mean, while God is the Most Merciful. Our tendency is to ""put them all in Hell."""
1081,appendix-32,32. The Crucial Age of 40,appendix_32.pdf,https://www.masjidtucson.org/quran/appendices/appendix32.html,5,paragraph,,"People who objected strongly to this Divine mercy cannot come up with a cut-off age of responsibility. They ask questions like, ""What if the person was really wicked?"" The answer is, ""Does God know that this person was wicked?"" ""Yes."" ""Does God know that this person does not deserve to go to Heaven?"" ""Yes."" ""Therefore, this person will not die before the age of 40."" As simple as that. God is the only one who terminates our lives on this earth. He knows exactly who deserves to go Heaven and who deserves to go to Hell."
1082,appendix-32,32. The Crucial Age of 40,appendix_32.pdf,https://www.masjidtucson.org/quran/appendices/appendix32.html,6,paragraph,,"Early in 1989 a man by the name of Theodore Robert Bundy was executed for killing a number of women. The whole nation agreed that he was one of the most vicious criminals in history. So much so that his execution was one of the rare occasions where the opponents of capital punishment did not protest. On the contrary, many people actually celebrated his execution. Numerous journalists, editorials, and politicians lamented the fact that justice took eleven years to execute Ted Bundy. They stated that Bundy should have been executed within a maximum of six years after his conviction. According to the Quran, this would have been the greatest favor anyone could have done to Bundy. He was 42 years old when executed. Had he been executed five years earlier, at the age of 37, he would have gone straight to Heaven, and he did not deserve that."
1083,appendix-32,32. The Crucial Age of 40,appendix_32.pdf,https://www.masjidtucson.org/quran/appendices/appendix32.html,7,paragraph,,"As it turns out, Bundy was one of the signs God has given us to confirm that anyone who dies before 40 goes to Heaven. Bundy's name, Theodore Robert Bundy, consists of 19 letters, and he confessed to killing 19 women just one day before his execution. There were many other signs from God."
1084,appendix-32,32. The Crucial Age of 40,appendix_32.pdf,https://www.masjidtucson.org/quran/appendices/appendix32.html,8,paragraph,,Delivering this important piece of information is one of the responsibilities given to me as God's Messenger of the Covenant. It is not my personal opinion.
1085,appendix-32,32. The Crucial Age of 40,appendix_32.pdf,https://www.masjidtucson.org/quran/appendices/appendix32.html,9,paragraph,,It is noteworthy that both Martin Luther King and Malcolm X were assassinated just a couple of months before their 40th birthdays.
1086,appendix-33,33. Why Did God Send A Messenger Now?,appendix_33.pdf,https://www.masjidtucson.org/quran/appendices/appendix33.html,1,heading,1,Why Did God Send A Messenger Now?
1087,appendix-33,33. Why Did God Send A Messenger Now?,appendix_33.pdf,https://www.masjidtucson.org/quran/appendices/appendix33.html,2,paragraph,,"As stated in 3:81, and in Appendix 2, God has sent a messenger to consolidate the messages delivered by all the prophets, purify them, and unify them into one religion: Submission. The timing is certainly ripe for fulfillment of this important prophecy, for the following reasons:"
1088,appendix-33,33. Why Did God Send A Messenger Now?,appendix_33.pdf,https://www.masjidtucson.org/quran/appendices/appendix33.html,3,paragraph,,"1. Judaism, Christianity, and Islam have been corrupted beyond recognition."
1089,appendix-33,33. Why Did God Send A Messenger Now?,appendix_33.pdf,https://www.masjidtucson.org/quran/appendices/appendix33.html,4,paragraph,,2. All God's messages have been delivered; the Quran is the Final Testament.
1090,appendix-33,33. Why Did God Send A Messenger Now?,appendix_33.pdf,https://www.masjidtucson.org/quran/appendices/appendix33.html,5,paragraph,,"3. More than 93% of the human beings destined to live in this world are yet to come. As illustrated in the Introduction, the people who have lived on this earth since Adam are only one-fifteenth of the total projected human population."
1091,appendix-33,33. Why Did God Send A Messenger Now?,appendix_33.pdf,https://www.masjidtucson.org/quran/appendices/appendix33.html,6,heading,2,Judaism
1092,appendix-33,33. Why Did God Send A Messenger Now?,appendix_33.pdf,https://www.masjidtucson.org/quran/appendices/appendix33.html,7,paragraph,,"The best illustration of today's corrupted Judaism can be found in the books of a famous Rabbi; Harold S. Kushner. In his best seller WHEN BAD THINGS HAPPEN TO GOOD PEOPLE, Avon Books, 1981, Rabbi Kushner states the following:"
1093,appendix-33,33. Why Did God Send A Messenger Now?,appendix_33.pdf,https://www.masjidtucson.org/quran/appendices/appendix33.html,8,table,,"..., we would be advised to take this world as seriously as we can, in case it turns out to be the only one we will ever have, and to look for meaning and justice here. (P. 29) Bad things do happen to good people in this world, but it is not God who wills it. God would like people to get what they deserve, but He cannot always arrange it. (P. 42) God does not reach down to interrupt the workings of laws of nature to protect the righteous from harm. This is a second area of our world which causes bad things to happen to good people, and God does not cause it and cannot stop it. (P. 58) God can't do everything, but He can do some important things. (P. 113) We can't ask Him to make us immune to disease, because He can't do that. (P. 125) I recognize His limitations. He is limited in what He can do by law of nature, and by the evolution of human nature and human moral freedom. (P. 134)"
1094,appendix-33,33. Why Did God Send A Messenger Now?,appendix_33.pdf,https://www.masjidtucson.org/quran/appendices/appendix33.html,9,heading,2,Christianity
1095,appendix-33,33. Why Did God Send A Messenger Now?,appendix_33.pdf,https://www.masjidtucson.org/quran/appendices/appendix33.html,10,paragraph,,"If Jesus came back to life today, the Christians would crucify him. Outstanding Christian scholars have reached solid conclusions that today's Christianity has nothing to do with Jesus, and that its doctrine was mortally distorted at the infamous Nicene Conferences (325 A.D.). See THE MYTH OF GOD INCARNATE, Westminster Press, Philadelphia, 1977."
1096,appendix-33,33. Why Did God Send A Messenger Now?,appendix_33.pdf,https://www.masjidtucson.org/quran/appendices/appendix33.html,11,heading,2,Islam
1097,appendix-33,33. Why Did God Send A Messenger Now?,appendix_33.pdf,https://www.masjidtucson.org/quran/appendices/appendix33.html,12,paragraph,,"If Muhammad came back to this world, the ""Muslims"" would stone him to death. The religion they follow today has nothing to do with the Islam, i.e., Submission, preached by Abraham and Muhammad. Everything the ""Muslims"" do is wrong: the First Pillar (Shahaadah), the call to Salat prayer (Azan), the ablution (Wudu), the daily Salat prayers, the Zakat charity, Hajj, and all other practices of Islam (see Appendices 2, 13, & 15)."
1098,appendix-33,33. Why Did God Send A Messenger Now?,appendix_33.pdf,https://www.masjidtucson.org/quran/appendices/appendix33.html,13,heading,2,"""A Religion Never Authorized by God"" (42:21)"
1099,appendix-33,33. Why Did God Send A Messenger Now?,appendix_33.pdf,https://www.masjidtucson.org/quran/appendices/appendix33.html,14,paragraph,,The extent to which Islam has been corrupted is illustrated in the following table:
1100,appendix-33,33. Why Did God Send A Messenger Now?,appendix_33.pdf,https://www.masjidtucson.org/quran/appendices/appendix33.html,15,table,,"Innovation Violated Quranic Principles Hadith & Sunna 6:19, 38, 114; 7:1-3; 12:111; 17:46; 31:6; 45:6; 69:38-47; plus more. Killing whomever they consider an apostate 2:256; 4:90; 10:99; 18:29; 88:21-22. Vicious criminal justice system: Cutting off the hand of the thief 5:38, 12:31. Stoning the adulterers to death 24:2, 4:25. Killing anyone who does not observe Salat 2:256, 18:29. Killing one who drinks alcohol for the 4th time 2:256, 18:29. Forbidding menstruating women from worshiping 2:222 Forbidding women from the Friday Prayer 62:9 Idolizing Muhammad against his will: calling him ""the most honorable messenger"" 2:285. claiming that he was infallible 4:79; 9:117; 17:73-74; 33:37; 40:66, 66:1; 80:1-10; 93:7. setting up his tomb as a ""Sacred Mosque"" 2:149-150. claiming that he possesses power of intercession 2:48,123,254; 6:70,94; 7:53; 10:3; 39:44; 43:86; 74:48. inventing an indefensible story about his ascension to the heavens on a horse, at the speed of light, and talking God out of 50 Salat prayers. At the speed of light, he would still be traveling within the Milky Way Galaxy. 17:1; 53:1-18. Adding his name in the Salat prayers & Azan 20:14; 72:18. Adding his name to the First Pillar of Islam 3:18; 37:35; 39:45 Insulting Muhammad by depicting him as a vicious man: they claim he gouged out people's eyes 3:159; 68:4. claiming he possessed sexual power of 30 men 18:110; 25:20. Nullifying the fact that Muhammad was the last prophet by teaching that Jesus will come back to this world. This makes Jesus the last prophet. 33:40 Claiming that Muhammad was illiterate, un-intelligent. see Appendix 28. A bizarre dietary system with multitudes of prohibitions 6:145-150; 16:115,116 Altering the Sacred Months 9:37. Neglecting the Zakat charity through distortion 6:141, Appendix 15. Oppressing women and forcing them to wear head-covers and unreasonable clothes; and depriving them of all rights in marriage, divorce, inheritance, etc. 2:228; 3:195; 4:19,32; 9:71. Insulting women by instituting that ""if a monkey, dog, or a woman passes in front of a praying person, his prayer is nullified"" (Hadith) Inventing numerous rules from ablution, to prayer, to sleeping, to cutting one's nails 5:101; 42:21; 2:67-71. Prohibiting gold and silk for men 5:48-49; 7:31-32. Prohibiting music and the arts 7:32; 34:13; 42:21. Ridiculing Islam by stating that the earth is built on top of a giant whale!! (79:30; Ibn Kathir, 1200 AD & Ben Baz, 1975 AD)"
